date,pair,open_trades
2020-05-20,USDSEK,2
2020-05-20,USDNOK,5
2020-05-20,USDCHF,4
2020-05-20,GBPCHF,1
2020-05-20,AUDUSD,2
2020-05-20,GBPAUD,7
2020-05-20,GBPNZD,3
2020-05-20,EURCHF,1
2020-05-21,XAGUSD,65
2020-05-21,XAUUSD,113
2020-05-21,AUDJPY,28
2020-05-21,EURAUD,6
2020-05-21,GBPJPY,29
2020-05-21,EURJPY,13
2020-05-21,NZDJPY,13
2020-05-21,CADJPY,7
2020-05-21,USDJPY,4
2020-05-21,CHFJPY,18
2020-05-21,GBPCAD,1
2020-05-21,USDSEK,2
2020-05-21,USDNOK,5
2020-05-21,USDCHF,4
2020-05-21,GBPCHF,2
2020-05-21,AUDUSD,2
2020-05-21,GBPAUD,7
2020-05-21,GBPNZD,3
2020-05-21,EURCHF,1
2020-05-21,EURSEK,1
2020-05-22,XAGUSD,65
2020-05-22,XAUUSD,112
2020-05-22,AUDJPY,28
2020-05-22,EURAUD,6
2020-05-22,GBPJPY,29
2020-05-22,EURJPY,13
2020-05-22,NZDJPY,13
2020-05-22,CADJPY,7
2020-05-22,USDJPY,4
2020-05-22,CHFJPY,18
2020-05-22,GBPCAD,1
2020-05-22,USDSEK,2
2020-05-22,USDNOK,4
2020-05-22,USDCHF,3
2020-05-22,GBPCHF,2
2020-05-22,AUDUSD,2
2020-05-22,GBPAUD,7
2020-05-22,GBPNZD,3
2020-05-22,EURCHF,1
2020-05-22,EURSEK,1
2020-05-25,XAGUSD,64
2020-05-25,XAUUSD,111
2020-05-25,AUDJPY,28
2020-05-25,EURAUD,6
2020-05-25,GBPJPY,29
2020-05-25,EURJPY,13
2020-05-25,NZDJPY,13
2020-05-25,CADJPY,6
2020-05-25,USDJPY,4
2020-05-25,CHFJPY,18
2020-05-25,GBPCAD,1
2020-05-25,USDSEK,2
2020-05-25,USDNOK,4
2020-05-25,USDCHF,3
2020-05-25,GBPCHF,2
2020-05-25,AUDUSD,2
2020-05-25,GBPAUD,7
2020-05-25,GBPNZD,3
2020-05-25,EURCHF,1
2020-05-25,EURSEK,1
2020-05-26,XAGUSD,63
2020-05-26,XAUUSD,110
2020-05-26,AUDJPY,28
2020-05-26,EURAUD,6
2020-05-26,GBPJPY,29
2020-05-26,EURJPY,12
2020-05-26,NZDJPY,13
2020-05-26,CADJPY,6
2020-05-26,USDJPY,4
2020-05-26,CHFJPY,18
2020-05-26,GBPCAD,1
2020-05-26,USDSEK,2
2020-05-26,USDNOK,4
2020-05-26,USDCHF,3
2020-05-26,GBPCHF,2
2020-05-26,AUDUSD,2
2020-05-26,GBPAUD,7
2020-05-26,GBPNZD,3
2020-05-26,EURCHF,1
2020-05-26,EURSEK,1
2020-05-27,XAGUSD,63
2020-05-27,XAUUSD,110
2020-05-27,AUDJPY,28
2020-05-27,EURAUD,6
2020-05-27,GBPJPY,29
2020-05-27,EURJPY,12
2020-05-27,NZDJPY,13
2020-05-27,CADJPY,6
2020-05-27,USDJPY,4
2020-05-27,CHFJPY,18
2020-05-27,GBPCAD,1
2020-05-27,USDSEK,2
2020-05-27,USDNOK,4
2020-05-27,USDCHF,3
2020-05-27,GBPCHF,2
2020-05-27,AUDUSD,2
2020-05-27,GBPAUD,7
2020-05-27,GBPNZD,3
2020-05-27,EURCHF,1
2020-05-27,EURSEK,1
2020-05-28,XAGUSD,62
2020-05-28,XAUUSD,109
2020-05-28,AUDJPY,28
2020-05-28,EURAUD,6
2020-05-28,GBPJPY,29
2020-05-28,EURJPY,12
2020-05-28,NZDJPY,13
2020-05-28,CADJPY,6
2020-05-28,USDJPY,4
2020-05-28,CHFJPY,18
2020-05-28,GBPCAD,1
2020-05-28,USDSEK,2
2020-05-28,USDNOK,4
2020-05-28,USDCHF,3
2020-05-28,GBPCHF,1
2020-05-28,AUDUSD,2
2020-05-28,GBPAUD,7
2020-05-28,GBPNZD,3
2020-05-28,EURCHF,1
2020-05-28,EURSEK,1
2020-05-29,XAGUSD,60
2020-05-29,XAUUSD,108
2020-05-29,AUDJPY,27
2020-05-29,EURAUD,6
2020-05-29,GBPJPY,29
2020-05-29,EURJPY,12
2020-05-29,NZDJPY,13
2020-05-29,CADJPY,6
2020-05-29,USDJPY,4
2020-05-29,CHFJPY,17
2020-05-29,GBPCAD,1
2020-05-29,USDSEK,2
2020-05-29,USDNOK,4
2020-05-29,USDCHF,3
2020-05-29,AUDUSD,2
2020-05-29,GBPAUD,7
2020-05-29,GBPNZD,3
2020-05-29,EURCHF,1
2020-05-29,EURSEK,1
2020-06-01,XAGUSD,63
2020-06-01,XAUUSD,114
2020-06-01,AUDJPY,23
2020-06-01,EURAUD,6
2020-06-01,GBPJPY,29
2020-06-01,EURJPY,13
2020-06-01,NZDJPY,13
2020-06-01,CADJPY,4
2020-06-01,USDJPY,7
2020-06-01,CHFJPY,17
2020-06-01,GBPCAD,1
2020-06-01,USDSEK,2
2020-06-01,USDNOK,5
2020-06-01,USDCHF,3
2020-06-01,AUDUSD,3
2020-06-01,GBPAUD,7
2020-06-01,GBPNZD,3
2020-06-01,EURCHF,1
2020-06-01,EURSEK,1
2020-06-02,XAGUSD,61
2020-06-02,XAUUSD,112
2020-06-02,AUDJPY,22
2020-06-02,EURAUD,6
2020-06-02,GBPJPY,29
2020-06-02,EURJPY,13
2020-06-02,NZDJPY,13
2020-06-02,CADJPY,4
2020-06-02,USDJPY,7
2020-06-02,CHFJPY,17
2020-06-02,GBPCAD,1
2020-06-02,USDSEK,2
2020-06-02,USDNOK,5
2020-06-02,USDCHF,3
2020-06-02,AUDUSD,3
2020-06-02,GBPAUD,7
2020-06-02,GBPNZD,3
2020-06-02,EURSEK,1
2020-06-03,XAGUSD,60
2020-06-03,XAUUSD,111
2020-06-03,AUDJPY,22
2020-06-03,EURAUD,6
2020-06-03,GBPJPY,29
2020-06-03,EURJPY,13
2020-06-03,NZDJPY,13
2020-06-03,CADJPY,3
2020-06-03,USDJPY,7
2020-06-03,CHFJPY,17
2020-06-03,GBPCAD,1
2020-06-03,USDSEK,2
2020-06-03,USDNOK,5
2020-06-03,USDCHF,3
2020-06-03,AUDUSD,3
2020-06-03,GBPAUD,7
2020-06-03,GBPNZD,3
2020-06-03,EURSEK,1
2020-06-04,XAGUSD,58
2020-06-04,XAUUSD,110
2020-06-04,AUDJPY,22
2020-06-04,EURAUD,6
2020-06-04,GBPJPY,29
2020-06-04,EURJPY,13
2020-06-04,NZDJPY,13
2020-06-04,CADJPY,3
2020-06-04,USDJPY,7
2020-06-04,CHFJPY,17
2020-06-04,GBPCAD,1
2020-06-04,USDSEK,2
2020-06-04,USDNOK,5
2020-06-04,USDCHF,3
2020-06-04,AUDUSD,3
2020-06-04,GBPAUD,7
2020-06-04,GBPNZD,3
2020-06-04,EURSEK,1
2020-06-05,XAGUSD,64
2020-06-05,XAUUSD,114
2020-06-05,AUDJPY,24
2020-06-05,EURAUD,6
2020-06-05,GBPJPY,31
2020-06-05,EURJPY,14
2020-06-05,NZDJPY,14
2020-06-05,CADJPY,5
2020-06-05,USDJPY,10
2020-06-05,CHFJPY,16
2020-06-05,GBPCAD,1
2020-06-05,USDSEK,2
2020-06-05,USDNOK,5
2020-06-05,USDCHF,3
2020-06-05,AUDUSD,4
2020-06-05,GBPAUD,7
2020-06-05,GBPNZD,3
2020-06-05,EURSEK,1
2020-06-08,XAGUSD,59
2020-06-08,XAUUSD,108
2020-06-08,AUDJPY,21
2020-06-08,EURAUD,6
2020-06-08,GBPJPY,30
2020-06-08,EURJPY,14
2020-06-08,NZDJPY,14
2020-06-08,CADJPY,5
2020-06-08,USDJPY,9
2020-06-08,CHFJPY,16
2020-06-08,GBPCAD,1
2020-06-08,USDSEK,2
2020-06-08,USDNOK,4
2020-06-08,USDCHF,3
2020-06-08,AUDUSD,3
2020-06-08,GBPAUD,7
2020-06-08,GBPNZD,3
2020-06-08,EURSEK,1
2020-06-09,XAGUSD,57
2020-06-09,XAUUSD,107
2020-06-09,AUDJPY,20
2020-06-09,EURAUD,6
2020-06-09,GBPJPY,30
2020-06-09,EURJPY,13
2020-06-09,NZDJPY,13
2020-06-09,CADJPY,5
2020-06-09,USDJPY,9
2020-06-09,CHFJPY,16
2020-06-09,GBPCAD,1
2020-06-09,USDSEK,2
2020-06-09,USDNOK,4
2020-06-09,USDCHF,3
2020-06-09,AUDUSD,3
2020-06-09,GBPAUD,7
2020-06-09,GBPNZD,3
2020-06-09,EURSEK,1
2020-06-10,XAGUSD,57
2020-06-10,XAUUSD,107
2020-06-10,AUDJPY,20
2020-06-10,EURAUD,6
2020-06-10,GBPJPY,30
2020-06-10,EURJPY,13
2020-06-10,NZDJPY,13
2020-06-10,CADJPY,5
2020-06-10,USDJPY,9
2020-06-10,CHFJPY,16
2020-06-10,GBPCAD,1
2020-06-10,USDSEK,2
2020-06-10,USDNOK,4
2020-06-10,USDCHF,3
2020-06-10,AUDUSD,3
2020-06-10,GBPAUD,7
2020-06-10,GBPNZD,3
2020-06-10,EURSEK,1
2020-06-11,XAGUSD,62
2020-06-11,XAUUSD,113
2020-06-11,AUDJPY,20
2020-06-11,EURAUD,6
2020-06-11,GBPJPY,31
2020-06-11,EURJPY,13
2020-06-11,NZDJPY,16
2020-06-11,CADJPY,7
2020-06-11,USDJPY,9
2020-06-11,CHFJPY,20
2020-06-11,GBPCAD,1
2020-06-11,USDSEK,2
2020-06-11,USDNOK,4
2020-06-11,USDCHF,3
2020-06-11,AUDUSD,3
2020-06-11,GBPAUD,7
2020-06-11,GBPNZD,3
2020-06-11,EURSEK,1
2020-06-12,XAGUSD,61
2020-06-12,XAUUSD,110
2020-06-12,AUDJPY,18
2020-06-12,EURAUD,6
2020-06-12,GBPJPY,31
2020-06-12,EURJPY,13
2020-06-12,NZDJPY,14
2020-06-12,CADJPY,7
2020-06-12,USDJPY,9
2020-06-12,CHFJPY,20
2020-06-12,GBPCAD,1
2020-06-12,USDSEK,2
2020-06-12,USDNOK,4
2020-06-12,USDCHF,3
2020-06-12,AUDUSD,2
2020-06-12,GBPAUD,7
2020-06-12,GBPNZD,3
2020-06-12,EURSEK,1
2020-06-15,XAUUSD,110
2020-06-15,AUDJPY,17
2020-06-15,EURAUD,5
2020-06-15,XAGUSD,64
2020-06-15,GBPJPY,31
2020-06-15,EURJPY,13
2020-06-15,NZDJPY,16
2020-06-15,CADJPY,8
2020-06-15,USDJPY,8
2020-06-15,CHFJPY,27
2020-06-15,GBPCAD,1
2020-06-15,USDSEK,3
2020-06-15,USDNOK,4
2020-06-15,USDCHF,3
2020-06-15,AUDUSD,2
2020-06-15,GBPAUD,7
2020-06-15,GBPNZD,3
2020-06-15,EURSEK,1
2020-06-15,EURCHF,1
2020-06-16,XAUUSD,110
2020-06-16,AUDJPY,17
2020-06-16,EURAUD,5
2020-06-16,XAGUSD,64
2020-06-16,GBPJPY,31
2020-06-16,EURJPY,13
2020-06-16,NZDJPY,16
2020-06-16,CADJPY,8
2020-06-16,USDJPY,8
2020-06-16,CHFJPY,27
2020-06-16,GBPCAD,1
2020-06-16,USDSEK,3
2020-06-16,USDNOK,4
2020-06-16,USDCHF,3
2020-06-16,AUDUSD,2
2020-06-16,GBPAUD,7
2020-06-16,GBPNZD,3
2020-06-16,EURSEK,1
2020-06-16,EURCHF,1
2020-06-17,XAUUSD,110
2020-06-17,AUDJPY,17
2020-06-17,EURAUD,5
2020-06-17,XAGUSD,64
2020-06-17,GBPJPY,31
2020-06-17,EURJPY,13
2020-06-17,NZDJPY,16
2020-06-17,CADJPY,8
2020-06-17,USDJPY,8
2020-06-17,CHFJPY,27
2020-06-17,GBPCAD,1
2020-06-17,USDSEK,3
2020-06-17,USDNOK,4
2020-06-17,USDCHF,3
2020-06-17,AUDUSD,2
2020-06-17,GBPAUD,7
2020-06-17,GBPNZD,3
2020-06-17,EURSEK,1
2020-06-17,EURCHF,1
2020-06-18,XAUUSD,109
2020-06-18,AUDJPY,17
2020-06-18,EURAUD,5
2020-06-18,XAGUSD,64
2020-06-18,GBPJPY,31
2020-06-18,EURJPY,13
2020-06-18,NZDJPY,14
2020-06-18,CADJPY,8
2020-06-18,USDJPY,8
2020-06-18,CHFJPY,27
2020-06-18,GBPCAD,1
2020-06-18,USDSEK,3
2020-06-18,USDNOK,4
2020-06-18,USDCHF,3
2020-06-18,AUDUSD,2
2020-06-18,GBPAUD,7
2020-06-18,GBPNZD,3
2020-06-18,EURSEK,1
2020-06-18,EURCHF,1
2020-06-19,XAUUSD,107
2020-06-19,AUDJPY,15
2020-06-19,EURAUD,4
2020-06-19,XAGUSD,63
2020-06-19,GBPJPY,31
2020-06-19,EURJPY,12
2020-06-19,NZDJPY,14
2020-06-19,USDJPY,7
2020-06-19,CHFJPY,27
2020-06-19,CADJPY,7
2020-06-19,GBPCAD,1
2020-06-19,USDSEK,3
2020-06-19,USDNOK,4
2020-06-19,USDCHF,3
2020-06-19,AUDUSD,2
2020-06-19,GBPAUD,7
2020-06-19,GBPNZD,3
2020-06-19,EURSEK,1
2020-06-19,EURCHF,1
2020-06-22,XAUUSD,109
2020-06-22,AUDJPY,14
2020-06-22,EURAUD,4
2020-06-22,XAGUSD,65
2020-06-22,GBPJPY,31
2020-06-22,EURJPY,12
2020-06-22,NZDJPY,15
2020-06-22,USDJPY,10
2020-06-22,CHFJPY,26
2020-06-22,CADJPY,10
2020-06-22,GBPCAD,1
2020-06-22,USDSEK,4
2020-06-22,USDNOK,3
2020-06-22,USDCHF,2
2020-06-22,AUDUSD,2
2020-06-22,GBPAUD,7
2020-06-22,GBPNZD,3
2020-06-22,EURSEK,1
2020-06-22,EURCHF,2
2020-06-23,XAUUSD,108
2020-06-23,AUDJPY,13
2020-06-23,EURAUD,3
2020-06-23,XAGUSD,65
2020-06-23,GBPJPY,31
2020-06-23,EURJPY,12
2020-06-23,NZDJPY,15
2020-06-23,USDJPY,10
2020-06-23,CHFJPY,26
2020-06-23,CADJPY,10
2020-06-23,GBPCAD,1
2020-06-23,USDSEK,4
2020-06-23,USDNOK,3
2020-06-23,USDCHF,2
2020-06-23,AUDUSD,2
2020-06-23,GBPAUD,7
2020-06-23,GBPNZD,3
2020-06-23,EURSEK,1
2020-06-23,EURCHF,2
2020-06-24,XAUUSD,108
2020-06-24,AUDJPY,13
2020-06-24,EURAUD,3
2020-06-24,XAGUSD,65
2020-06-24,GBPJPY,31
2020-06-24,EURJPY,12
2020-06-24,NZDJPY,15
2020-06-24,USDJPY,10
2020-06-24,CHFJPY,26
2020-06-24,CADJPY,10
2020-06-24,GBPCAD,1
2020-06-24,USDSEK,4
2020-06-24,USDNOK,3
2020-06-24,USDCHF,2
2020-06-24,AUDUSD,2
2020-06-24,GBPAUD,7
2020-06-24,GBPNZD,3
2020-06-24,EURSEK,1
2020-06-24,EURCHF,2
2020-06-25,XAUUSD,107
2020-06-25,AUDJPY,13
2020-06-25,EURAUD,3
2020-06-25,XAGUSD,64
2020-06-25,GBPJPY,31
2020-06-25,EURJPY,12
2020-06-25,NZDJPY,15
2020-06-25,USDJPY,10
2020-06-25,CHFJPY,26
2020-06-25,CADJPY,9
2020-06-25,GBPCAD,1
2020-06-25,USDSEK,4
2020-06-25,USDNOK,3
2020-06-25,USDCHF,2
2020-06-25,AUDUSD,2
2020-06-25,GBPAUD,7
2020-06-25,GBPNZD,3
2020-06-25,EURSEK,1
2020-06-25,EURCHF,2
2020-06-26,XAUUSD,106
2020-06-26,AUDJPY,12
2020-06-26,EURAUD,3
2020-06-26,XAGUSD,63
2020-06-26,GBPJPY,31
2020-06-26,EURJPY,12
2020-06-26,NZDJPY,15
2020-06-26,USDJPY,10
2020-06-26,CHFJPY,26
2020-06-26,CADJPY,9
2020-06-26,GBPCAD,1
2020-06-26,USDSEK,4
2020-06-26,USDNOK,3
2020-06-26,USDCHF,2
2020-06-26,AUDUSD,2
2020-06-26,GBPAUD,7
2020-06-26,GBPNZD,3
2020-06-26,EURSEK,1
2020-06-26,EURCHF,2
2020-06-29,XAUUSD,113
2020-06-29,AUDJPY,11
2020-06-29,XAGUSD,68
2020-06-29,EURAUD,2
2020-06-29,GBPJPY,31
2020-06-29,EURJPY,13
2020-06-29,NZDJPY,14
2020-06-29,USDJPY,11
2020-06-29,CHFJPY,24
2020-06-29,CADJPY,10
2020-06-29,GBPCAD,1
2020-06-29,USDSEK,5
2020-06-29,USDNOK,3
2020-06-29,USDCHF,2
2020-06-29,AUDUSD,2
2020-06-29,GBPAUD,7
2020-06-29,GBPNZD,3
2020-06-29,EURSEK,1
2020-06-29,EURCHF,2
2020-06-29,NZDUSD,1
2020-06-30,XAUUSD,113
2020-06-30,AUDJPY,10
2020-06-30,XAGUSD,68
2020-06-30,EURAUD,2
2020-06-30,GBPJPY,31
2020-06-30,EURJPY,13
2020-06-30,NZDJPY,14
2020-06-30,USDJPY,11
2020-06-30,GBPCAD,1
2020-06-30,USDSEK,5
2020-06-30,USDNOK,3
2020-06-30,USDCHF,2
2020-06-30,CHFJPY,23
2020-06-30,AUDUSD,2
2020-06-30,GBPAUD,7
2020-06-30,GBPNZD,3
2020-06-30,CADJPY,9
2020-06-30,EURSEK,1
2020-06-30,EURCHF,2
2020-06-30,NZDUSD,1
2020-07-01,XAUUSD,112
2020-07-01,AUDJPY,10
2020-07-01,XAGUSD,66
2020-07-01,EURAUD,2
2020-07-01,GBPJPY,31
2020-07-01,EURJPY,13
2020-07-01,NZDJPY,14
2020-07-01,USDJPY,11
2020-07-01,GBPCAD,1
2020-07-01,USDSEK,5
2020-07-01,USDNOK,3
2020-07-01,USDCHF,2
2020-07-01,CHFJPY,23
2020-07-01,AUDUSD,2
2020-07-01,GBPAUD,7
2020-07-01,GBPNZD,3
2020-07-01,CADJPY,9
2020-07-01,EURSEK,1
2020-07-01,EURCHF,2
2020-07-01,NZDUSD,1
2020-07-02,XAUUSD,112
2020-07-02,AUDJPY,10
2020-07-02,XAGUSD,65
2020-07-02,EURAUD,2
2020-07-02,GBPJPY,31
2020-07-02,EURJPY,12
2020-07-02,NZDJPY,14
2020-07-02,USDJPY,11
2020-07-02,GBPCAD,1
2020-07-02,USDSEK,5
2020-07-02,USDNOK,3
2020-07-02,USDCHF,2
2020-07-02,CHFJPY,23
2020-07-02,AUDUSD,2
2020-07-02,GBPAUD,7
2020-07-02,GBPNZD,3
2020-07-02,CADJPY,8
2020-07-02,EURSEK,1
2020-07-02,EURCHF,2
2020-07-02,NZDUSD,1
2020-07-03,XAGUSD,65
2020-07-03,XAUUSD,109
2020-07-03,EURAUD,2
2020-07-03,GBPJPY,30
2020-07-03,EURJPY,12
2020-07-03,NZDJPY,14
2020-07-03,USDJPY,11
2020-07-03,AUDJPY,9
2020-07-03,GBPCAD,1
2020-07-03,USDSEK,5
2020-07-03,USDNOK,3
2020-07-03,USDCHF,2
2020-07-03,CHFJPY,22
2020-07-03,AUDUSD,2
2020-07-03,GBPAUD,7
2020-07-03,GBPNZD,3
2020-07-03,CADJPY,8
2020-07-03,EURSEK,1
2020-07-03,EURCHF,2
2020-07-03,NZDUSD,1
2020-07-06,XAGUSD,68
2020-07-06,XAUUSD,111
2020-07-06,EURAUD,2
2020-07-06,GBPJPY,32
2020-07-06,EURJPY,14
2020-07-06,NZDJPY,14
2020-07-06,USDJPY,12
2020-07-06,AUDJPY,10
2020-07-06,GBPCAD,1
2020-07-06,USDSEK,5
2020-07-06,USDNOK,3
2020-07-06,USDCHF,2
2020-07-06,CHFJPY,21
2020-07-06,AUDUSD,2
2020-07-06,GBPAUD,7
2020-07-06,GBPNZD,3
2020-07-06,CADJPY,8
2020-07-06,EURSEK,1
2020-07-06,EURCHF,2
2020-07-07,XAGUSD,67
2020-07-07,XAUUSD,109
2020-07-07,EURAUD,2
2020-07-07,GBPJPY,32
2020-07-07,EURJPY,14
2020-07-07,NZDJPY,14
2020-07-07,USDJPY,12
2020-07-07,AUDJPY,10
2020-07-07,GBPCAD,1
2020-07-07,USDSEK,5
2020-07-07,USDNOK,3
2020-07-07,USDCHF,2
2020-07-07,CHFJPY,21
2020-07-07,AUDUSD,2
2020-07-07,GBPAUD,7
2020-07-07,GBPNZD,3
2020-07-07,CADJPY,8
2020-07-07,EURSEK,1
2020-07-07,EURCHF,2
2020-07-08,XAGUSD,67
2020-07-08,XAUUSD,109
2020-07-08,EURAUD,2
2020-07-08,GBPJPY,32
2020-07-08,EURJPY,14
2020-07-08,NZDJPY,14
2020-07-08,USDJPY,12
2020-07-08,AUDJPY,10
2020-07-08,GBPCAD,1
2020-07-08,USDSEK,5
2020-07-08,USDNOK,3
2020-07-08,USDCHF,2
2020-07-08,CHFJPY,21
2020-07-08,AUDUSD,2
2020-07-08,GBPAUD,7
2020-07-08,GBPNZD,3
2020-07-08,CADJPY,8
2020-07-08,EURSEK,1
2020-07-08,EURCHF,2
2020-07-09,XAGUSD,67
2020-07-09,XAUUSD,109
2020-07-09,EURAUD,2
2020-07-09,GBPJPY,32
2020-07-09,EURJPY,14
2020-07-09,NZDJPY,14
2020-07-09,USDJPY,12
2020-07-09,AUDJPY,10
2020-07-09,GBPCAD,1
2020-07-09,USDSEK,5
2020-07-09,USDNOK,3
2020-07-09,USDCHF,2
2020-07-09,CHFJPY,21
2020-07-09,AUDUSD,2
2020-07-09,GBPAUD,7
2020-07-09,GBPNZD,3
2020-07-09,CADJPY,8
2020-07-09,EURSEK,1
2020-07-09,EURCHF,2
2020-07-10,XAGUSD,66
2020-07-10,XAUUSD,108
2020-07-10,EURAUD,1
2020-07-10,GBPJPY,32
2020-07-10,EURJPY,14
2020-07-10,NZDJPY,14
2020-07-10,USDJPY,12
2020-07-10,AUDJPY,10
2020-07-10,GBPCAD,1
2020-07-10,USDSEK,5
2020-07-10,USDNOK,3
2020-07-10,USDCHF,2
2020-07-10,CHFJPY,21
2020-07-10,AUDUSD,2
2020-07-10,GBPAUD,7
2020-07-10,GBPNZD,3
2020-07-10,CADJPY,8
2020-07-10,EURSEK,1
2020-07-10,EURCHF,2
2020-07-13,XAGUSD,70
2020-07-13,XAUUSD,109
2020-07-13,EURAUD,1
2020-07-13,GBPJPY,33
2020-07-13,NZDJPY,14
2020-07-13,USDJPY,13
2020-07-13,EURJPY,14
2020-07-13,AUDJPY,10
2020-07-13,GBPCAD,1
2020-07-13,USDSEK,5
2020-07-13,USDNOK,3
2020-07-13,USDCHF,2
2020-07-13,CHFJPY,20
2020-07-13,AUDUSD,2
2020-07-13,GBPAUD,7
2020-07-13,GBPNZD,3
2020-07-13,CADJPY,8
2020-07-13,EURSEK,1
2020-07-13,EURCHF,2
2020-07-14,XAGUSD,69
2020-07-14,XAUUSD,107
2020-07-14,EURAUD,1
2020-07-14,GBPJPY,33
2020-07-14,NZDJPY,14
2020-07-14,USDJPY,13
2020-07-14,EURJPY,14
2020-07-14,AUDJPY,10
2020-07-14,GBPCAD,1
2020-07-14,USDSEK,5
2020-07-14,USDNOK,3
2020-07-14,USDCHF,2
2020-07-14,CHFJPY,20
2020-07-14,AUDUSD,2
2020-07-14,GBPAUD,7
2020-07-14,GBPNZD,3
2020-07-14,CADJPY,8
2020-07-14,EURSEK,1
2020-07-14,EURCHF,2
2020-07-15,XAGUSD,67
2020-07-15,XAUUSD,107
2020-07-15,EURAUD,1
2020-07-15,GBPJPY,33
2020-07-15,NZDJPY,14
2020-07-15,USDJPY,13
2020-07-15,EURJPY,14
2020-07-15,AUDJPY,10
2020-07-15,GBPCAD,1
2020-07-15,USDSEK,5
2020-07-15,USDNOK,3
2020-07-15,USDCHF,2
2020-07-15,CHFJPY,19
2020-07-15,AUDUSD,2
2020-07-15,GBPAUD,7
2020-07-15,GBPNZD,3
2020-07-15,CADJPY,8
2020-07-15,EURSEK,1
2020-07-15,EURCHF,2
2020-07-16,XAGUSD,67
2020-07-16,XAUUSD,107
2020-07-16,EURAUD,1
2020-07-16,GBPJPY,33
2020-07-16,NZDJPY,14
2020-07-16,USDJPY,13
2020-07-16,EURJPY,14
2020-07-16,AUDJPY,10
2020-07-16,GBPCAD,1
2020-07-16,USDSEK,5
2020-07-16,USDNOK,3
2020-07-16,USDCHF,2
2020-07-16,CHFJPY,19
2020-07-16,AUDUSD,2
2020-07-16,GBPAUD,7
2020-07-16,GBPNZD,3
2020-07-16,CADJPY,8
2020-07-16,EURSEK,1
2020-07-16,EURCHF,2
2020-07-17,XAGUSD,66
2020-07-17,XAUUSD,106
2020-07-17,GBPJPY,33
2020-07-17,NZDJPY,14
2020-07-17,USDJPY,13
2020-07-17,EURJPY,14
2020-07-17,AUDJPY,10
2020-07-17,GBPCAD,1
2020-07-17,USDSEK,5
2020-07-17,USDNOK,3
2020-07-17,USDCHF,2
2020-07-17,CHFJPY,19
2020-07-17,AUDUSD,2
2020-07-17,GBPAUD,7
2020-07-17,GBPNZD,3
2020-07-17,CADJPY,8
2020-07-17,EURSEK,1
2020-07-17,EURCHF,2
2020-07-20,XAGUSD,70
2020-07-20,XAUUSD,107
2020-07-20,GBPJPY,33
2020-07-20,NZDJPY,15
2020-07-20,USDJPY,15
2020-07-20,EURJPY,15
2020-07-20,AUDJPY,9
2020-07-20,GBPCAD,1
2020-07-20,USDSEK,5
2020-07-20,USDNOK,3
2020-07-20,USDCHF,2
2020-07-20,CHFJPY,18
2020-07-20,AUDUSD,2
2020-07-20,GBPAUD,7
2020-07-20,GBPNZD,3
2020-07-20,CADJPY,10
2020-07-20,EURSEK,1
2020-07-20,EURCHF,2
2020-07-21,XAGUSD,70
2020-07-21,XAUUSD,107
2020-07-21,GBPJPY,33
2020-07-21,NZDJPY,15
2020-07-21,USDJPY,15
2020-07-21,EURJPY,15
2020-07-21,AUDJPY,8
2020-07-21,GBPCAD,1
2020-07-21,USDSEK,5
2020-07-21,USDNOK,2
2020-07-21,CHFJPY,18
2020-07-21,AUDUSD,2
2020-07-21,USDCHF,1
2020-07-21,GBPAUD,7
2020-07-21,GBPNZD,3
2020-07-21,CADJPY,10
2020-07-21,EURSEK,1
2020-07-21,EURCHF,2
2020-07-22,XAGUSD,68
2020-07-22,XAUUSD,107
2020-07-22,GBPJPY,33
2020-07-22,NZDJPY,14
2020-07-22,USDJPY,15
2020-07-22,EURJPY,15
2020-07-22,AUDJPY,8
2020-07-22,GBPCAD,1
2020-07-22,USDSEK,5
2020-07-22,USDNOK,2
2020-07-22,CHFJPY,18
2020-07-22,AUDUSD,2
2020-07-22,USDCHF,1
2020-07-22,GBPAUD,7
2020-07-22,GBPNZD,3
2020-07-22,CADJPY,10
2020-07-22,EURSEK,1
2020-07-22,EURCHF,2
2020-07-23,XAGUSD,68
2020-07-23,XAUUSD,107
2020-07-23,GBPJPY,33
2020-07-23,NZDJPY,14
2020-07-23,USDJPY,15
2020-07-23,EURJPY,15
2020-07-23,AUDJPY,8
2020-07-23,GBPCAD,1
2020-07-23,USDSEK,5
2020-07-23,USDNOK,2
2020-07-23,CHFJPY,18
2020-07-23,AUDUSD,2
2020-07-23,USDCHF,1
2020-07-23,GBPAUD,7
2020-07-23,GBPNZD,3
2020-07-23,CADJPY,10
2020-07-23,EURSEK,1
2020-07-23,EURCHF,2
2020-07-24,XAGUSD,68
2020-07-24,XAUUSD,107
2020-07-24,GBPJPY,33
2020-07-24,NZDJPY,14
2020-07-24,USDJPY,15
2020-07-24,EURJPY,15
2020-07-24,AUDJPY,8
2020-07-24,GBPCAD,1
2020-07-24,USDSEK,5
2020-07-24,USDNOK,2
2020-07-24,CHFJPY,18
2020-07-24,AUDUSD,2
2020-07-24,USDCHF,1
2020-07-24,GBPAUD,7
2020-07-24,GBPNZD,3
2020-07-24,CADJPY,10
2020-07-24,EURSEK,1
2020-07-24,EURCHF,2
2020-07-27,XAGUSD,63
2020-07-27,XAUUSD,106
2020-07-27,GBPJPY,32
