date,pair,open_trades
2022-12-12,USDSEK,3
2022-12-12,EURSEK,3
2022-12-12,USDNOK,2
2022-12-12,AUDJPY,4
2022-12-12,XAGUSD,5
2022-12-13,CADJPY,9
2022-12-13,USDJPY,38
2022-12-13,XAUUSD,103
2022-12-13,EURAUD,12
2022-12-13,CHFJPY,49
2022-12-13,EURJPY,24
2022-12-13,GBPJPY,31
2022-12-13,NZDJPY,7
2022-12-13,EURCHF,2
2022-12-13,GBPCAD,3
2022-12-13,USDCHF,5
2022-12-13,USDSEK,3
2022-12-13,EURSEK,3
2022-12-13,USDNOK,2
2022-12-13,AUDJPY,4
2022-12-13,XAGUSD,5
2022-12-14,CADJPY,9
2022-12-14,USDJPY,42
2022-12-14,XAUUSD,107
2022-12-14,EURAUD,12
2022-12-14,CHFJPY,54
2022-12-14,EURJPY,23
2022-12-14,GBPJPY,32
2022-12-14,NZDJPY,11
2022-12-14,EURCHF,2
2022-12-14,GBPCAD,3
2022-12-14,USDCHF,5
2022-12-14,USDSEK,3
2022-12-14,EURSEK,4
2022-12-14,USDNOK,2
2022-12-14,AUDJPY,3
2022-12-14,XAGUSD,6
2022-12-15,CADJPY,9
2022-12-15,USDJPY,41
2022-12-15,XAUUSD,107
2022-12-15,EURAUD,12
2022-12-15,CHFJPY,54
2022-12-15,EURJPY,22
2022-12-15,GBPJPY,31
2022-12-15,NZDJPY,11
2022-12-15,EURCHF,2
2022-12-15,GBPCAD,3
2022-12-15,USDCHF,5
2022-12-15,USDSEK,3
2022-12-15,EURSEK,4
2022-12-15,USDNOK,2
2022-12-15,AUDJPY,3
2022-12-15,XAGUSD,6
2022-12-16,CADJPY,9
2022-12-16,USDJPY,40
2022-12-16,XAUUSD,107
2022-12-16,EURAUD,12
2022-12-16,CHFJPY,53
2022-12-16,EURJPY,22
2022-12-16,GBPJPY,31
2022-12-16,NZDJPY,11
2022-12-16,EURCHF,2
2022-12-16,GBPCAD,3
2022-12-16,USDCHF,5
2022-12-16,USDSEK,3
2022-12-16,EURSEK,4
2022-12-16,USDNOK,2
2022-12-16,XAGUSD,6
2022-12-16,AUDJPY,2
2022-12-19,CADJPY,9
2022-12-19,USDJPY,39
2022-12-19,XAUUSD,107
2022-12-19,EURAUD,12
2022-12-19,CHFJPY,52
2022-12-19,EURJPY,21
2022-12-19,GBPJPY,31
2022-12-19,NZDJPY,11
2022-12-19,EURCHF,2
2022-12-19,GBPCAD,3
2022-12-19,USDCHF,5
2022-12-19,USDSEK,3
2022-12-19,EURSEK,4
2022-12-19,USDNOK,2
2022-12-19,XAGUSD,6
2022-12-19,AUDJPY,2
2022-12-20,CADJPY,9
2022-12-20,USDJPY,38
2022-12-20,XAUUSD,107
2022-12-20,EURAUD,12
2022-12-20,CHFJPY,51
2022-12-20,EURJPY,21
2022-12-20,GBPJPY,31
2022-12-20,NZDJPY,11
2022-12-20,EURCHF,1
2022-12-20,GBPCAD,3
2022-12-20,USDCHF,5
2022-12-20,USDSEK,3
2022-12-20,EURSEK,4
2022-12-20,USDNOK,2
2022-12-20,XAGUSD,6
2022-12-20,AUDJPY,2
2022-12-21,CADJPY,10
2022-12-21,USDJPY,40
2022-12-21,XAUUSD,116
2022-12-21,EURAUD,12
2022-12-21,CHFJPY,50
2022-12-21,EURJPY,22
2022-12-21,GBPJPY,31
2022-12-21,NZDJPY,11
2022-12-21,EURCHF,1
2022-12-21,GBPCAD,3
2022-12-21,USDCHF,5
2022-12-21,USDSEK,3
2022-12-21,EURSEK,5
2022-12-21,USDNOK,2
2022-12-21,XAGUSD,6
2022-12-21,AUDJPY,4
2022-12-22,CADJPY,10
2022-12-22,USDJPY,40
2022-12-22,XAUUSD,116
2022-12-22,EURAUD,12
2022-12-22,CHFJPY,50
2022-12-22,EURJPY,22
2022-12-22,GBPJPY,31
2022-12-22,NZDJPY,11
2022-12-22,EURCHF,1
2022-12-22,GBPCAD,3
2022-12-22,USDCHF,5
2022-12-22,USDSEK,3
2022-12-22,EURSEK,5
2022-12-22,USDNOK,2
2022-12-22,XAGUSD,6
2022-12-22,AUDJPY,4
2022-12-23,CADJPY,10
2022-12-23,USDJPY,40
2022-12-23,XAUUSD,116
2022-12-23,EURAUD,12
2022-12-23,CHFJPY,50
2022-12-23,EURJPY,22
2022-12-23,GBPJPY,31
2022-12-23,NZDJPY,11
2022-12-23,EURCHF,1
2022-12-23,GBPCAD,3
2022-12-23,USDCHF,5
2022-12-23,USDSEK,3
2022-12-23,EURSEK,5
2022-12-23,USDNOK,2
2022-12-23,XAGUSD,6
2022-12-23,AUDJPY,4
2022-12-26,CADJPY,10
2022-12-26,USDJPY,40
2022-12-26,XAUUSD,116
2022-12-26,EURAUD,12
2022-12-26,CHFJPY,50
2022-12-26,EURJPY,22
2022-12-26,GBPJPY,31
2022-12-26,NZDJPY,11
2022-12-26,EURCHF,1
2022-12-26,GBPCAD,3
2022-12-26,USDCHF,5
2022-12-26,USDSEK,3
2022-12-26,EURSEK,5
2022-12-26,USDNOK,2
2022-12-26,XAGUSD,6
2022-12-26,AUDJPY,4
2022-12-27,CADJPY,10
2022-12-27,USDJPY,39
2022-12-27,XAUUSD,115
2022-12-27,EURAUD,12
2022-12-27,CHFJPY,49
2022-12-27,EURJPY,22
2022-12-27,GBPJPY,31
2022-12-27,NZDJPY,11
2022-12-27,EURCHF,1
2022-12-27,GBPCAD,3
2022-12-27,USDCHF,5
2022-12-27,USDSEK,3
2022-12-27,EURSEK,5
2022-12-27,USDNOK,2
2022-12-27,XAGUSD,6
2022-12-27,AUDJPY,4
2022-12-28,CADJPY,10
2022-12-28,USDJPY,39
2022-12-28,XAUUSD,112
2022-12-28,EURAUD,12
2022-12-28,CHFJPY,48
2022-12-28,EURJPY,22
2022-12-28,GBPJPY,30
2022-12-28,NZDJPY,10
2022-12-28,EURCHF,1
2022-12-28,GBPCAD,3
2022-12-28,USDCHF,5
2022-12-28,USDSEK,3
2022-12-28,EURSEK,5
2022-12-28,USDNOK,2
2022-12-28,AUDJPY,4
2022-12-28,XAGUSD,3
2022-12-29,CADJPY,10
2022-12-29,USDJPY,39
2022-12-29,XAUUSD,112
2022-12-29,EURAUD,12
2022-12-29,CHFJPY,48
2022-12-29,EURJPY,22
2022-12-29,GBPJPY,30
2022-12-29,NZDJPY,10
2022-12-29,EURCHF,1
2022-12-29,GBPCAD,3
2022-12-29,USDCHF,5
2022-12-29,USDSEK,3
2022-12-29,EURSEK,5
2022-12-29,USDNOK,2
2022-12-29,AUDJPY,4
2022-12-29,XAGUSD,3
2022-12-30,XAUUSD,110
2022-12-30,USDJPY,38
2022-12-30,EURAUD,12
2022-12-30,CHFJPY,47
2022-12-30,CADJPY,9
2022-12-30,EURJPY,22
2022-12-30,GBPJPY,30
2022-12-30,NZDJPY,9
2022-12-30,EURCHF,1
2022-12-30,GBPCAD,3
2022-12-30,USDCHF,5
2022-12-30,USDSEK,3
2022-12-30,EURSEK,5
2022-12-30,USDNOK,2
2022-12-30,AUDJPY,4
2022-12-30,XAGUSD,3
2023-01-02,XAUUSD,116
2023-01-02,USDJPY,38
2023-01-02,EURAUD,12
2023-01-02,CHFJPY,50
2023-01-02,EURJPY,23
2023-01-02,CADJPY,8
2023-01-02,GBPJPY,31
2023-01-02,NZDJPY,12
2023-01-02,EURCHF,1
2023-01-02,GBPCAD,3
2023-01-02,USDCHF,5
2023-01-02,USDSEK,3
2023-01-02,EURSEK,5
2023-01-02,USDNOK,2
2023-01-02,AUDJPY,5
2023-01-02,XAGUSD,6
2023-01-02,USDCAD,1
2023-01-03,XAUUSD,115
2023-01-03,USDJPY,38
2023-01-03,EURAUD,12
2023-01-03,CHFJPY,50
2023-01-03,EURJPY,23
2023-01-03,GBPJPY,30
2023-01-03,CADJPY,7
2023-01-03,NZDJPY,12
2023-01-03,EURCHF,1
2023-01-03,GBPCAD,3
2023-01-03,USDCHF,5
2023-01-03,USDSEK,3
2023-01-03,EURSEK,5
2023-01-03,USDNOK,2
2023-01-03,AUDJPY,5
2023-01-03,XAGUSD,6
2023-01-03,USDCAD,1
2023-01-04,XAUUSD,112
2023-01-04,USDJPY,37
2023-01-04,EURAUD,12
2023-01-04,CHFJPY,49
2023-01-04,EURJPY,23
2023-01-04,GBPJPY,29
2023-01-04,CADJPY,7
2023-01-04,NZDJPY,11
2023-01-04,EURCHF,1
2023-01-04,GBPCAD,3
2023-01-04,USDCHF,5
2023-01-04,USDSEK,3
2023-01-04,EURSEK,5
2023-01-04,USDNOK,2
2023-01-04,AUDJPY,5
2023-01-04,XAGUSD,4
2023-01-04,USDCAD,1
2023-01-05,XAUUSD,110
2023-01-05,USDJPY,36
2023-01-05,EURAUD,12
2023-01-05,CHFJPY,48
2023-01-05,EURJPY,22
2023-01-05,GBPJPY,29
2023-01-05,CADJPY,7
2023-01-05,NZDJPY,11
2023-01-05,EURCHF,1
2023-01-05,GBPCAD,3
2023-01-05,USDCHF,5
2023-01-05,USDSEK,2
2023-01-05,EURSEK,5
2023-01-05,USDNOK,2
2023-01-05,AUDJPY,5
2023-01-05,XAGUSD,4
2023-01-05,USDCAD,1
2023-01-06,XAUUSD,117
2023-01-06,USDJPY,36
2023-01-06,EURAUD,12
2023-01-06,CHFJPY,50
2023-01-06,EURJPY,24
2023-01-06,GBPJPY,30
2023-01-06,CADJPY,8
2023-01-06,EURCHF,1
2023-01-06,NZDJPY,12
2023-01-06,GBPCAD,3
2023-01-06,USDCHF,5
2023-01-06,USDSEK,2
2023-01-06,EURSEK,6
2023-01-06,USDNOK,2
2023-01-06,XAGUSD,11
2023-01-06,AUDJPY,4
2023-01-06,USDCAD,1
2023-01-09,XAUUSD,115
2023-01-09,USDJPY,33
2023-01-09,EURAUD,12
2023-01-09,CHFJPY,50
2023-01-09,EURJPY,24
2023-01-09,GBPJPY,29
2023-01-09,CADJPY,7
2023-01-09,EURCHF,1
2023-01-09,NZDJPY,11
2023-01-09,GBPCAD,3
2023-01-09,USDCHF,5
2023-01-09,USDSEK,2
2023-01-09,EURSEK,6
2023-01-09,USDNOK,2
2023-01-09,XAGUSD,10
2023-01-09,AUDJPY,4
2023-01-09,USDCAD,1
2023-01-10,XAUUSD,114
2023-01-10,USDJPY,32
2023-01-10,EURAUD,12
2023-01-10,CHFJPY,50
2023-01-10,EURJPY,24
2023-01-10,GBPJPY,28
2023-01-10,CADJPY,7
2023-01-10,EURCHF,1
2023-01-10,NZDJPY,11
2023-01-10,GBPCAD,3
2023-01-10,USDCHF,5
2023-01-10,USDSEK,2
2023-01-10,EURSEK,6
2023-01-10,USDNOK,2
2023-01-10,XAGUSD,10
2023-01-10,AUDJPY,4
2023-01-10,USDCAD,1
2023-01-11,XAUUSD,111
2023-01-11,USDJPY,31
2023-01-11,EURAUD,12
2023-01-11,CHFJPY,49
2023-01-11,EURJPY,24
2023-01-11,GBPJPY,27
2023-01-11,CADJPY,7
2023-01-11,EURCHF,1
2023-01-11,NZDJPY,11
2023-01-11,GBPCAD,2
2023-01-11,USDCHF,5
2023-01-11,USDSEK,1
2023-01-11,EURSEK,6
2023-01-11,USDNOK,2
2023-01-11,AUDJPY,4
2023-01-11,XAGUSD,9
2023-01-11,USDCAD,1
2023-01-12,XAUUSD,110
2023-01-12,USDJPY,31
2023-01-12,EURAUD,12
2023-01-12,CHFJPY,49
2023-01-12,EURJPY,23
2023-01-12,GBPJPY,26
2023-01-12,CADJPY,7
2023-01-12,EURCHF,1
2023-01-12,NZDJPY,11
2023-01-12,GBPCAD,2
2023-01-12,USDCHF,5
2023-01-12,USDSEK,1
2023-01-12,EURSEK,6
2023-01-12,USDNOK,2
2023-01-12,AUDJPY,4
2023-01-12,XAGUSD,9
2023-01-12,USDCAD,1
2023-01-13,XAUUSD,118
2023-01-13,USDJPY,30
2023-01-13,EURAUD,12
2023-01-13,CHFJPY,51
2023-01-13,EURJPY,22
2023-01-13,GBPJPY,26
2023-01-13,CADJPY,6
2023-01-13,EURCHF,1
2023-01-13,NZDJPY,11
2023-01-13,GBPCAD,2
2023-01-13,USDCHF,5
2023-01-13,USDSEK,1
2023-01-13,EURSEK,6
2023-01-13,USDNOK,2
2023-01-13,AUDJPY,6
2023-01-13,XAGUSD,18
2023-01-13,USDCAD,1
2023-01-16,XAUUSD,116
2023-01-16,USDJPY,28
2023-01-16,EURAUD,12
2023-01-16,CHFJPY,50
2023-01-16,EURJPY,21
2023-01-16,GBPJPY,24
2023-01-16,CADJPY,6
2023-01-16,EURCHF,1
2023-01-16,NZDJPY,11
2023-01-16,GBPCAD,2
2023-01-16,USDCHF,5
2023-01-16,USDSEK,1
2023-01-16,EURSEK,6
2023-01-16,USDNOK,2
2023-01-16,AUDJPY,6
2023-01-16,XAGUSD,17
2023-01-16,USDCAD,1
2023-01-17,XAUUSD,115
2023-01-17,USDJPY,27
2023-01-17,EURAUD,12
2023-01-17,CHFJPY,50
2023-01-17,EURJPY,21
2023-01-17,GBPJPY,23
2023-01-17,CADJPY,6
2023-01-17,EURCHF,1
2023-01-17,NZDJPY,11
2023-01-17,GBPCAD,2
2023-01-17,USDCHF,5
2023-01-17,USDSEK,1
2023-01-17,EURSEK,6
2023-01-17,USDNOK,2
2023-01-17,AUDJPY,6
2023-01-17,XAGUSD,17
2023-01-17,USDCAD,1
2023-01-18,XAUUSD,115
2023-01-18,USDJPY,27
2023-01-18,EURAUD,12
2023-01-18,CHFJPY,50
2023-01-18,EURJPY,21
2023-01-18,GBPJPY,23
2023-01-18,CADJPY,6
2023-01-18,EURCHF,1
2023-01-18,NZDJPY,11
2023-01-18,GBPCAD,2
2023-01-18,USDCHF,5
2023-01-18,USDSEK,1
2023-01-18,EURSEK,6
2023-01-18,USDNOK,2
2023-01-18,AUDJPY,6
2023-01-18,XAGUSD,17
2023-01-18,USDCAD,1
2023-01-19,XAUUSD,114
2023-01-19,USDJPY,26
2023-01-19,EURAUD,12
2023-01-19,CHFJPY,50
2023-01-19,EURJPY,21
2023-01-19,GBPJPY,23
2023-01-19,CADJPY,6
2023-01-19,EURCHF,1
2023-01-19,NZDJPY,11
2023-01-19,GBPCAD,2
2023-01-19,USDCHF,5
2023-01-19,USDSEK,1
2023-01-19,EURSEK,6
2023-01-19,USDNOK,1
2023-01-19,AUDJPY,6
2023-01-19,XAGUSD,17
2023-01-19,USDCAD,1
2023-01-20,XAUUSD,118
2023-01-20,USDJPY,26
2023-01-20,EURAUD,12
2023-01-20,CHFJPY,53
2023-01-20,EURJPY,21
2023-01-20,GBPJPY,23
2023-01-20,CADJPY,6
2023-01-20,EURCHF,1
2023-01-20,NZDJPY,12
2023-01-20,GBPCAD,2
2023-01-20,USDCHF,5
2023-01-20,USDSEK,1
2023-01-20,EURSEK,6
2023-01-20,USDNOK,1
2023-01-20,AUDJPY,6
2023-01-20,XAGUSD,24
2023-01-20,USDCAD,1
2023-01-23,XAUUSD,118
2023-01-23,USDJPY,26
2023-01-23,EURAUD,12
2023-01-23,CHFJPY,51
2023-01-23,EURJPY,21
2023-01-23,GBPJPY,23
2023-01-23,CADJPY,6
2023-01-23,EURCHF,1
2023-01-23,NZDJPY,12
2023-01-23,GBPCAD,2
2023-01-23,USDCHF,5
2023-01-23,USDSEK,1
2023-01-23,EURSEK,6
2023-01-23,USDNOK,1
2023-01-23,AUDJPY,6
2023-01-23,USDCAD,1
2023-01-23,XAGUSD,23
2023-01-24,XAUUSD,118
2023-01-24,USDJPY,26
2023-01-24,EURAUD,12
2023-01-24,CHFJPY,51
2023-01-24,EURJPY,21
2023-01-24,GBPJPY,23
2023-01-24,CADJPY,6
2023-01-24,EURCHF,1
2023-01-24,NZDJPY,12
2023-01-24,GBPCAD,2
2023-01-24,USDCHF,5
2023-01-24,USDSEK,1
2023-01-24,EURSEK,6
2023-01-24,USDNOK,1
2023-01-24,AUDJPY,6
2023-01-24,USDCAD,1
2023-01-24,XAGUSD,23
2023-01-25,XAUUSD,118
2023-01-25,USDJPY,26
2023-01-25,EURAUD,12
2023-01-25,CHFJPY,51
2023-01-25,EURJPY,21
2023-01-25,GBPJPY,23
2023-01-25,CADJPY,6
2023-01-25,EURCHF,1
2023-01-25,NZDJPY,12
2023-01-25,GBPCAD,2
2023-01-25,USDCHF,5
2023-01-25,USDSEK,1
2023-01-25,EURSEK,6
2023-01-25,USDNOK,1
2023-01-25,AUDJPY,6
2023-01-25,USDCAD,1
2023-01-25,XAGUSD,23
2023-01-26,XAUUSD,117
2023-01-26,USDJPY,26
2023-01-26,EURAUD,11
2023-01-26,CHFJPY,50
2023-01-26,EURJPY,21
2023-01-26,GBPJPY,23
2023-01-26,CADJPY,6
2023-01-26,EURCHF,1
2023-01-26,NZDJPY,12
2023-01-26,GBPCAD,2
2023-01-26,USDCHF,5
2023-01-26,USDSEK,1
2023-01-26,EURSEK,6
2023-01-26,USDNOK,1
2023-01-26,AUDJPY,6
2023-01-26,USDCAD,1
2023-01-26,XAGUSD,23
2023-01-27,XAUUSD,115
2023-01-27,USDJPY,26
2023-01-27,EURAUD,11
2023-01-27,CHFJPY,49
2023-01-27,EURJPY,20
2023-01-27,GBPJPY,22
2023-01-27,CADJPY,6
2023-01-27,EURCHF,1
2023-01-27,NZDJPY,11
2023-01-27,GBPCAD,2
2023-01-27,USDCHF,5
2023-01-27,USDSEK,1
2023-01-27,EURSEK,6
2023-01-27,USDNOK,1
2023-01-27,AUDJPY,6
2023-01-27,USDCAD,1
2023-01-27,XAGUSD,20
2023-01-30,XAUUSD,115
2023-01-30,USDJPY,26
2023-01-30,EURAUD,11
2023-01-30,CHFJPY,48
2023-01-30,EURJPY,20
2023-01-30,GBPJPY,21
2023-01-30,CADJPY,5
2023-01-30,EURCHF,1
2023-01-30,NZDJPY,11
2023-01-30,GBPCAD,2
2023-01-30,USDCHF,5
2023-01-30,USDSEK,1
2023-01-30,EURSEK,6
2023-01-30,USDNOK,1
2023-01-30,AUDJPY,6
2023-01-30,USDCAD,1
2023-01-30,XAGUSD,20
2023-01-31,XAUUSD,120
2023-01-31,USDJPY,27
2023-01-31,EURAUD,11
2023-01-31,CHFJPY,52
2023-01-31,EURJPY,23
2023-01-31,GBPJPY,21
2023-01-31,CADJPY,7
2023-01-31,EURCHF,1
2023-01-31,NZDJPY,13
2023-01-31,USDCHF,5
2023-01-31,GBPCAD,1
2023-01-31,USDSEK,1
2023-01-31,EURSEK,6
2023-01-31,USDNOK,1
2023-01-31,AUDJPY,8
2023-01-31,USDCAD,1
2023-01-31,XAGUSD,23
2023-02-01,XAUUSD,120
2023-02-01,USDJPY,27
2023-02-01,EURAUD,11
2023-02-01,CHFJPY,52
2023-02-01,EURJPY,22
2023-02-01,GBPJPY,20
2023-02-01,CADJPY,7
2023-02-01,EURCHF,1
2023-02-01,NZDJPY,12
2023-02-01,USDCHF,5
2023-02-01,GBPCAD,1
2023-02-01,USDSEK,1
2023-02-01,EURSEK,6
2023-02-01,USDNOK,1
2023-02-01,AUDJPY,8
2023-02-01,USDCAD,1
2023-02-01,XAGUSD,23
2023-02-02,XAUUSD,120
2023-02-02,USDJPY,27
2023-02-02,EURAUD,11
2023-02-02,CHFJPY,52
2023-02-02,EURJPY,22
2023-02-02,GBPJPY,20
2023-02-02,CADJPY,7
2023-02-02,EURCHF,1
2023-02-02,NZDJPY,12
2023-02-02,USDCHF,5
2023-02-02,GBPCAD,1
2023-02-02,USDSEK,1
2023-02-02,EURSEK,6
2023-02-02,USDNOK,1
2023-02-02,AUDJPY,8
2023-02-02,USDCAD,1
2023-02-02,XAGUSD,23
2023-02-03,XAUUSD,118
2023-02-03,USDJPY,27
2023-02-03,EURAUD,11
2023-02-03,CHFJPY,52
2023-02-03,EURJPY,21
2023-02-03,GBPJPY,20
2023-02-03,CADJPY,7
2023-02-03,EURCHF,1
2023-02-03,NZDJPY,12
2023-02-03,USDCHF,5
2023-02-03,GBPCAD,1
2023-02-03,USDSEK,1
2023-02-03,EURSEK,6
2023-02-03,USDNOK,1
2023-02-03,AUDJPY,7
2023-02-03,USDCAD,1
2023-02-03,XAGUSD,21
2023-02-06,XAUUSD,117
2023-02-06,USDJPY,27
2023-02-06,EURAUD,11
2023-02-06,CHFJPY,51
2023-02-06,EURJPY,21
2023-02-06,GBPJPY,19
2023-02-06,CADJPY,6
2023-02-06,EURCHF,1
2023-02-06,NZDJPY,9
2023-02-06,USDCHF,5
2023-02-06,USDSEK,1
2023-02-06,EURSEK,6
2023-02-06,USDNOK,1
2023-02-06,AUDJPY,7
2023-02-06,USDCAD,1
2023-02-06,XAGUSD,20
2023-02-07,XAUUSD,121
2023-02-07,USDJPY,29
2023-02-07,EURAUD,11
2023-02-07,CHFJPY,54
2023-02-07,EURJPY,24
2023-02-07,GBPJPY,20
2023-02-07,CADJPY,8
2023-02-07,EURCHF,1
2023-02-07,NZDJPY,11
2023-02-07,USDCHF,5
2023-02-07,USDSEK,1
2023-02-07,EURSEK,6
2023-02-07,USDNOK,1
2023-02-07,AUDJPY,9
2023-02-07,USDCAD,1
2023-02-07,XAGUSD,22
2023-02-08,XAUUSD,121
2023-02-08,USDJPY,29
2023-02-08,EURAUD,11
2023-02-08,CHFJPY,54
2023-02-08,EURJPY,24
2023-02-08,GBPJPY,20
2023-02-08,CADJPY,8
2023-02-08,EURCHF,1
2023-02-08,NZDJPY,11
2023-02-08,USDCHF,5
2023-02-08,USDSEK,1
2023-02-08,EURSEK,6
2023-02-08,USDNOK,1
2023-02-08,AUDJPY,9
2023-02-08,USDCAD,1
2023-02-08,XAGUSD,22
2023-02-09,XAUUSD,121
2023-02-09,USDJPY,29
2023-02-09,EURAUD,11
2023-02-09,CHFJPY,54
2023-02-09,EURJPY,24
2023-02-09,GBPJPY,20
2023-02-09,CADJPY,8
2023-02-09,EURCHF,1
2023-02-09,NZDJPY,11
2023-02-09,USDCHF,5
2023-02-09,USDSEK,1
2023-02-09,EURSEK,6
2023-02-09,USDNOK,1
2023-02-09,AUDJPY,9
2023-02-09,USDCAD,1
2023-02-09,XAGUSD,22
2023-02-10,XAUUSD,119
2023-02-10,USDJPY,29
2023-02-10,EURAUD,11
2023-02-10,CHFJPY,53
2023-02-10,EURJPY,24
2023-02-10,GBPJPY,19
2023-02-10,CADJPY,8
2023-02-10,EURCHF,1
2023-02-10,NZDJPY,11
2023-02-10,USDCHF,5
2023-02-10,EURSEK,6
2023-02-10,USDNOK,1
2023-02-10,AUDJPY,9
2023-02-10,USDCAD,1
2023-02-10,XAGUSD,21
2023-02-13,XAUUSD,118
2023-02-13,USDJPY,28
2023-02-13,EURAUD,11
2023-02-13,CHFJPY,52
2023-02-13,EURJPY,23
2023-02-13,GBPJPY,19
2023-02-13,CADJPY,8
2023-02-13,EURCHF,1
2023-02-13,NZDJPY,10
2023-02-13,USDCHF,5
2023-02-13,EURSEK,6
2023-02-13,USDNOK,1
2023-02-13,AUDJPY,9
2023-02-13,USDCAD,1
2023-02-13,XAGUSD,20
2023-02-14,XAUUSD,117
2023-02-14,USDJPY,26
2023-02-14,EURAUD,11
2023-02-14,CHFJPY,50
2023-02-14,EURJPY,22
2023-02-14,GBPJPY,19
2023-02-14,CADJPY,7
2023-02-14,EURCHF,1
2023-02-14,NZDJPY,10
2023-02-14,USDCHF,5
2023-02-14,EURSEK,6
2023-02-14,USDNOK,1
2023-02-14,AUDJPY,9
2023-02-14,USDCAD,1
2023-02-14,XAGUSD,18
2023-02-15,XAUUSD,117
2023-02-15,USDJPY,26
2023-02-15,EURAUD,11
2023-02-15,CHFJPY,50
2023-02-15,EURJPY,22
2023-02-15,GBPJPY,19
2023-02-15,CADJPY,7
2023-02-15,EURCHF,1
2023-02-15,NZDJPY,10
2023-02-15,USDCHF,5
2023-02-15,EURSEK,6
2023-02-15,USDNOK,1
2023-02-15,AUDJPY,9
2023-02-15,USDCAD,1
2023-02-15,XAGUSD,18
2023-02-16,XAUUSD,117
2023-02-16,USDJPY,26
2023-02-16,EURAUD,11
2023-02-16,CHFJPY,50
2023-02-16,EURJPY,22
2023-02-16,GBPJPY,19
2023-02-16,CADJPY,7
2023-02-16,EURCHF,1
2023-02-16,NZDJPY,10
2023-02-16,USDCHF,5
2023-02-16,EURSEK,6
2023-02-16,USDNOK,1
2023-02-16,AUDJPY,9
2023-02-16,USDCAD,1
2023-02-16,XAGUSD,18
2023-02-17,XAUUSD,117
2023-02-17,USDJPY,26
2023-02-17,EURAUD,11
2023-02-17,CHFJPY,50
2023-02-17,EURJPY,22
2023-02-17,GBPJPY,19
2023-02-17,CADJPY,7
2023-02-17,EURCHF,1
2023-02-17,NZDJPY,10
2023-02-17,USDCHF,5
2023-02-17,EURSEK,6
2023-02-17,USDNOK,1
2023-02-17,AUDJPY,9
2023-02-17,USDCAD,1
2023-02-17,XAGUSD,18
2023-02-20,XAUUSD,119
2023-02-20,USDJPY,27
2023-02-20,EURAUD,11
2023-02-20,CHFJPY,51
2023-02-20,EURJPY,25
2023-02-20,GBPJPY,21
2023-02-20,CADJPY,11
2023-02-20,EURCHF,1
2023-02-20,NZDJPY,11
2023-02-20,USDCHF,5
2023-02-20,EURSEK,6
2023-02-20,AUDJPY,7
2023-02-20,USDCAD,1
2023-02-20,XAGUSD,25
2023-02-21,XAUUSD,118
2023-02-21,USDJPY,26
2023-02-21,EURAUD,11
2023-02-21,CHFJPY,49
2023-02-21,EURJPY,25
2023-02-21,GBPJPY,21
2023-02-21,CADJPY,11
2023-02-21,EURCHF,1
2023-02-21,NZDJPY,11
2023-02-21,USDCHF,5
2023-02-21,EURSEK,6
2023-02-21,AUDJPY,7
2023-02-21,USDCAD,1
2023-02-21,XAGUSD,23
2023-02-22,XAUUSD,118
2023-02-22,USDJPY,26
2023-02-22,EURAUD,11
2023-02-22,CHFJPY,49
2023-02-22,EURJPY,25
2023-02-22,GBPJPY,21
2023-02-22,CADJPY,11
2023-02-22,EURCHF,1
2023-02-22,NZDJPY,11
2023-02-22,USDCHF,5
2023-02-22,EURSEK,6
2023-02-22,AUDJPY,7
2023-02-22,USDCAD,1
2023-02-22,XAGUSD,23
2023-02-23,XAUUSD,118
2023-02-23,USDJPY,26
2023-02-23,EURAUD,11
2023-02-23,CHFJPY,49
2023-02-23,EURJPY,25
2023-02-23,GBPJPY,21
2023-02-23,CADJPY,11
2023-02-23,EURCHF,1
2023-02-23,NZDJPY,11
2023-02-23,USDCHF,5
2023-02-23,EURSEK,6
2023-02-23,AUDJPY,7
2023-02-23,USDCAD,1
2023-02-23,XAGUSD,23
2023-02-24,XAUUSD,118
2023-02-24,USDJPY,26
2023-02-24,EURAUD,11
2023-02-24,CHFJPY,49
2023-02-24,EURJPY,25
2023-02-24,GBPJPY,21
2023-02-24,CADJPY,11
2023-02-24,EURCHF,1
2023-02-24,NZDJPY,11
2023-02-24,USDCHF,5
2023-02-24,EURSEK,6
2023-02-24,AUDJPY,7
2023-02-24,USDCAD,1
2023-02-24,XAGUSD,23
2023-02-27,XAUUSD,118
2023-02-27,USDJPY,26
2023-02-27,EURAUD,11
2023-02-27,CHFJPY,49
2023-02-27,EURJPY,24
2023-02-27,GBPJPY,21
2023-02-27,CADJPY,10
2023-02-27,EURCHF,1
2023-02-27,NZDJPY,10
2023-02-27,USDCHF,5
2023-02-27,EURSEK,6
2023-02-27,AUDJPY,7
2023-02-27,USDCAD,1
2023-02-27,XAGUSD,23
2023-02-28,XAUUSD,117
2023-02-28,EURAUD,10
2023-02-28,CHFJPY,48
2023-02-28,USDJPY,23
2023-02-28,EURJPY,22
2023-02-28,GBPJPY,21
2023-02-28,CADJPY,10
2023-02-28,EURCHF,1
2023-02-28,NZDJPY,10
2023-02-28,USDCHF,5
2023-02-28,EURSEK,6
2023-02-28,AUDJPY,7
2023-02-28,USDCAD,1
2023-02-28,XAGUSD,22
2023-03-01,XAUUSD,116
