date,pair,new_trades
2010-10-18,XAGUSD,5
2010-10-18,EURAUD,1
2010-10-18,USDSEK,2
2010-10-18,GBPCAD,1
2010-10-18,EURNOK,1
2010-10-18,EURGBP,4
2010-10-18,XAUUSD,3
2010-10-18,USDCAD,1
2010-10-18,USDJPY,1
2010-10-18,CHFJPY,1
2010-10-18,GBPUSD,1
2010-10-25,EURSEK,1
2010-10-25,GBPCHF,5
2010-10-25,EURNOK,3
2010-10-25,EURAUD,1
2010-10-25,XAGUSD,5
2010-10-25,USDSEK,2
2010-10-25,EURGBP,1
2010-10-25,USDCAD,1
2010-10-25,XAUUSD,3
2010-10-25,USDJPY,1
2010-10-25,CHFJPY,1
2010-10-25,GBPUSD,2
2010-10-25,EURUSD,1
2010-11-01,GBPCHF,5
2010-11-01,NZDUSD,1
2010-11-01,USDJPY,2
2010-11-01,EURAUD,2
2010-11-01,USDSEK,2
2010-11-01,XAGUSD,5
2010-11-01,EURGBP,3
2010-11-01,EURNOK,1
2010-11-01,USDCAD,1
2010-11-01,XAUUSD,2
2010-11-01,CHFJPY,1
2010-11-01,GBPUSD,1
2010-11-01,EURUSD,1
2010-11-08,AUDUSD,1
2010-11-08,EURUSD,2
2010-11-08,EURCHF,2
2010-11-08,NZDUSD,1
2010-11-08,GBPCHF,4
2010-11-08,CADJPY,1
2010-11-08,GBPAUD,1
2010-11-08,XAGUSD,6
2010-11-08,USDNOK,1
2010-11-08,EURGBP,3
2010-11-08,USDCAD,2
2010-11-08,XAUUSD,1
2010-11-08,USDJPY,1
2010-11-08,GBPUSD,1
2010-11-17,USDCAD,3
2010-11-17,EURSEK,1
2010-11-17,USDJPY,2
2010-11-17,EURNOK,1
2010-11-17,EURUSD,3
2010-11-17,GBPAUD,1
2010-11-17,USDNOK,2
2010-11-17,XAGUSD,5
2010-11-17,EURGBP,4
2010-11-17,XAUUSD,2
2010-11-17,CHFJPY,1
2010-11-17,GBPCHF,1
2010-11-17,GBPUSD,1
2010-11-24,USDNOK,3
2010-11-24,EURCHF,1
2010-11-24,USDCAD,2
2010-11-24,EURSEK,2
2010-11-24,USDSEK,1
2010-11-24,USDJPY,1
2010-11-24,XAGUSD,7
2010-11-24,GBPAUD,1
2010-11-24,XAUUSD,3
2010-11-24,EURUSD,2
2010-11-24,EURGBP,1
2010-11-24,CHFJPY,1
2010-11-24,GBPUSD,1
2010-11-24,GBPCHF,1
2010-12-01,GBPUSD,4
2010-12-01,EURSEK,2
2010-12-01,USDJPY,2
2010-12-01,EURNOK,2
2010-12-01,USDSEK,1
2010-12-01,EURCHF,1
2010-12-01,EURUSD,1
2010-12-01,USDNOK,2
2010-12-01,GBPAUD,2
2010-12-01,XAGUSD,3
2010-12-01,EURAUD,1
2010-12-01,XAUUSD,3
2010-12-01,EURGBP,1
2010-12-01,GBPCHF,2
2010-12-08,CHFJPY,1
2010-12-08,AUDUSD,2
2010-12-08,GBPCHF,4
2010-12-08,GBPUSD,3
2010-12-08,EURCHF,1
2010-12-08,USDCAD,3
2010-12-08,USDNOK,1
2010-12-08,USDSEK,2
2010-12-08,XAGUSD,3
2010-12-08,EURAUD,1
2010-12-08,XAUUSD,3
2010-12-08,CADJPY,1
2010-12-08,EURGBP,1
2010-12-08,USDJPY,1
2010-12-17,GBPUSD,3
2010-12-17,AUDJPY,1
2010-12-17,EURSEK,4
2010-12-17,USDCAD,4
2010-12-17,CADJPY,2
2010-12-17,USDSEK,1
2010-12-17,CHFJPY,1
2010-12-17,XAGUSD,4
2010-12-17,EURNOK,1
2010-12-17,GBPAUD,2
2010-12-17,XAUUSD,2
2010-12-17,GBPCHF,2
2010-12-24,GBPUSD,5
2010-12-24,USDCAD,2
2010-12-24,EURSEK,3
2010-12-24,AUDUSD,1
2010-12-24,CADJPY,2
2010-12-24,USDSEK,2
2010-12-24,CHFJPY,1
2010-12-24,XAGUSD,4
2010-12-24,GBPAUD,1
2010-12-24,EURAUD,1
2010-12-24,XAUUSD,4
2010-12-24,GBPCHF,1
2010-12-31,EURSEK,3
2010-12-31,USDCAD,4
2010-12-31,GBPJPY,1
2010-12-31,CADJPY,1
2010-12-31,GBPUSD,4
2010-12-31,USDNOK,1
2010-12-31,XAGUSD,4
2010-12-31,GBPAUD,2
2010-12-31,EURAUD,3
2010-12-31,GBPNZD,1
2010-12-31,XAUUSD,2
2010-12-31,CHFJPY,1
2011-01-07,USDCAD,4
2011-01-07,XAUUSD,3
2011-01-07,EURSEK,3
2011-01-07,USDJPY,1
2011-01-07,AUDJPY,1
2011-01-07,GBPUSD,4
2011-01-07,USDNOK,1
2011-01-07,EURNOK,1
2011-01-07,XAGUSD,4
2011-01-07,EURAUD,1
2011-01-07,GBPAUD,2
2011-01-07,GBPNZD,1
2011-01-07,GBPCHF,1
2011-01-17,GBPCHF,6
2011-01-17,XAUUSD,3
2011-01-17,USDCAD,3
2011-01-17,NZDUSD,1
2011-01-17,XAGUSD,5
2011-01-17,EURUSD,1
2011-01-17,EURAUD,1
2011-01-17,EURSEK,1
2011-01-17,GBPAUD,2
2011-01-17,GBPNZD,2
2011-01-17,GBPJPY,1
2011-01-17,GBPUSD,1
2011-01-24,GBPCHF,5
2011-01-24,XAGUSD,2
2011-01-24,AUDUSD,1
2011-01-24,USDCAD,2
2011-01-24,EURUSD,3
2011-01-24,EURAUD,2
2011-01-24,EURNOK,1
2011-01-24,GBPUSD,1
2011-01-24,GBPAUD,3
2011-01-24,AUDJPY,1
2011-01-24,GBPNZD,2
2011-01-24,NZDJPY,1
2011-01-24,CADJPY,1
2011-01-24,XAUUSD,1
2011-01-24,USDJPY,1
2011-01-31,AUDUSD,1
2011-01-31,EURUSD,2
2011-01-31,EURCAD,3
2011-01-31,NZDUSD,1
2011-01-31,GBPCHF,3
2011-01-31,USDCAD,1
2011-01-31,GBPUSD,3
2011-01-31,XAGUSD,5
2011-01-31,EURAUD,2
2011-01-31,GBPAUD,3
2011-01-31,GBPNZD,2
2011-01-31,USDJPY,1
2011-02-07,EURUSD,4
2011-02-07,EURCAD,2
2011-02-07,GBPCHF,3
2011-02-07,AUDUSD,1
2011-02-07,NZDUSD,1
2011-02-07,USDCAD,2
2011-02-07,GBPUSD,2
2011-02-07,EURSEK,1
2011-02-07,GBPAUD,2
2011-02-07,EURCHF,2
2011-02-07,GBPNZD,2
2011-02-07,XAGUSD,3
2011-02-07,USDJPY,1
2011-02-07,XAUUSD,1
2011-02-15,NZDJPY,3
2011-02-15,EURCAD,3
2011-02-15,EURUSD,4
2011-02-15,NZDUSD,1
2011-02-15,AUDUSD,1
2011-02-15,USDCAD,2
2011-02-15,EURCHF,2
2011-02-15,EURSEK,1
2011-02-15,GBPAUD,1
2011-02-15,GBPNZD,1
2011-02-15,XAUUSD,3
2011-02-15,EURAUD,1
2011-02-15,GBPJPY,1
2011-02-15,EURJPY,1
2011-02-15,EURGBP,1
2011-02-15,GBPUSD,1
2011-02-22,EURCHF,1
2011-02-22,EURUSD,4
2011-02-22,GBPCHF,4
2011-02-22,EURCAD,2
2011-02-22,GBPUSD,3
2011-02-22,EURAUD,2
2011-02-22,USDCAD,1
2011-02-22,EURSEK,1
2011-02-22,GBPNZD,1
2011-02-22,AUDJPY,1
2011-02-22,XAGUSD,3
2011-02-22,NZDJPY,1
2011-02-22,EURJPY,1
2011-02-22,GBPJPY,1
2011-02-22,EURGBP,1
2011-03-01,GBPCHF,3
2011-03-01,EURJPY,1
2011-03-01,EURNOK,1
2011-03-01,NZDUSD,1
2011-03-01,AUDUSD,1
2011-03-01,EURUSD,4
2011-03-01,GBPJPY,2
2011-03-01,USDCAD,1
2011-03-01,XAGUSD,5
2011-03-01,EURSEK,1
2011-03-01,GBPNZD,1
2011-03-01,AUDJPY,2
2011-03-01,XAUUSD,2
2011-03-01,CADJPY,1
2011-03-01,USDJPY,1
2011-03-08,NZDUSD,1
2011-03-08,EURUSD,4
2011-03-08,EURCAD,1
2011-03-08,AUDUSD,1
2011-03-08,GBPCHF,3
2011-03-08,EURJPY,1
2011-03-08,GBPJPY,1
2011-03-08,EURCHF,1
2011-03-08,EURSEK,1
2011-03-08,USDCAD,1
2011-03-08,XAGUSD,4
2011-03-08,AUDJPY,2
2011-03-08,NZDJPY,1
2011-03-08,XAUUSD,3
2011-03-08,EURAUD,1
2011-03-08,USDJPY,1
2011-03-18,EURCHF,3
2011-03-18,EURCAD,2
2011-03-18,EURNOK,1
2011-03-18,EURUSD,2
2011-03-18,GBPCHF,3
2011-03-18,XAGUSD,4
2011-03-18,USDCHF,1
2011-03-18,GBPUSD,1
2011-03-18,GBPAUD,2
2011-03-18,GBPNZD,2
2011-03-18,USDCAD,2
2011-03-18,USDJPY,2
2011-03-18,XAUUSD,2
2011-03-25,EURCAD,5
2011-03-25,EURNOK,2
2011-03-25,XAGUSD,3
2011-03-25,NZDUSD,1
2011-03-25,EURCHF,2
2011-03-25,GBPCHF,1
2011-03-25,EURSEK,1
2011-03-25,GBPUSD,1
2011-03-25,EURAUD,2
2011-03-25,GBPNZD,1
2011-03-25,USDCAD,1
2011-03-25,CADJPY,1
2011-03-25,GBPAUD,1
2011-03-25,XAUUSD,2
2011-03-25,USDJPY,2
2011-03-25,EURGBP,1
2011-04-01,EURUSD,3
2011-04-01,EURCAD,3
2011-04-01,EURNOK,1
2011-04-01,XAGUSD,3
2011-04-01,AUDUSD,1
2011-04-01,EURCHF,2
2011-04-01,GBPCHF,1
2011-04-01,GBPUSD,1
2011-04-01,EURAUD,3
2011-04-01,GBPNZD,1
2011-04-01,XAUUSD,4
2011-04-01,CADJPY,2
2011-04-01,CHFJPY,1
2011-04-01,EURGBP,1
2011-04-08,EURNOK,1
2011-04-08,USDCAD,2
2011-04-08,EURCAD,1
2011-04-08,XAGUSD,4
2011-04-08,AUDUSD,1
2011-04-08,EURCHF,2
2011-04-08,EURSEK,2
2011-04-08,EURUSD,2
2011-04-08,GBPUSD,1
2011-04-08,GBPCHF,3
2011-04-08,GBPAUD,1
2011-04-08,EURAUD,1
2011-04-08,GBPNZD,1
2011-04-08,XAUUSD,3
2011-04-08,CADJPY,1
2011-04-08,EURGBP,1
2011-04-18,EURUSD,3
2011-04-18,AUDUSD,1
2011-04-18,USDCAD,2
2011-04-18,XAGUSD,3
2011-04-18,GBPCHF,2
2011-04-18,EURCHF,1
2011-04-18,GBPUSD,3
2011-04-18,EURSEK,1
2011-04-18,EURCAD,1
2011-04-18,EURAUD,4
2011-04-18,GBPNZD,1
2011-04-18,CHFJPY,2
2011-04-18,GBPAUD,1
2011-04-18,XAUUSD,2
2011-04-25,CADJPY,2
2011-04-25,EURUSD,4
2011-04-25,USDCAD,1
2011-04-25,AUDUSD,1
2011-04-25,NZDUSD,1
2011-04-25,EURCHF,1
2011-04-25,GBPCHF,1
2011-04-25,EURSEK,1
2011-04-25,USDCHF,1
2011-04-25,GBPUSD,2
2011-04-25,EURAUD,3
2011-04-25,XAGUSD,5
2011-04-25,GBPNZD,1
2011-04-25,XAUUSD,2
2011-04-25,CHFJPY,1
2011-05-02,USDCAD,1
2011-05-02,EURCAD,2
2011-05-02,XAGUSD,4
2011-05-02,EURUSD,4
2011-05-02,EURCHF,2
2011-05-02,USDCHF,1
2011-05-02,EURSEK,1
2011-05-02,XAUUSD,3
2011-05-02,GBPAUD,2
2011-05-02,EURAUD,3
2011-05-02,GBPNZD,1
2011-05-02,CADJPY,1
2011-05-02,CHFJPY,1
2011-05-02,GBPUSD,1
2011-05-09,EURCHF,2
2011-05-09,EURCAD,2
2011-05-09,GBPUSD,5
2011-05-09,GBPCHF,2
2011-05-09,EURSEK,1
2011-05-09,EURNOK,1
2011-05-09,GBPAUD,1
2011-05-09,GBPNZD,2
2011-05-09,EURAUD,3
2011-05-09,XAUUSD,4
2011-05-09,CADJPY,1
2011-05-09,CHFJPY,1
2011-05-09,EURUSD,1
2011-05-09,USDCAD,1
2011-05-17,EURUSD,2
2011-05-17,GBPCHF,4
2011-05-17,EURCHF,2
2011-05-17,GBPUSD,4
2011-05-17,EURCAD,1
2011-05-17,EURSEK,1
2011-05-17,GBPAUD,2
2011-05-17,EURAUD,3
2011-05-17,GBPNZD,2
2011-05-17,XAUUSD,3
2011-05-17,CADJPY,1
2011-05-17,CHFJPY,2
2011-05-24,EURCHF,1
2011-05-24,GBPUSD,5
2011-05-24,EURCAD,3
2011-05-24,EURSEK,2
2011-05-24,GBPCHF,2
2011-05-24,GBPAUD,1
2011-05-24,GBPNZD,1
2011-05-24,EURAUD,2
2011-05-24,USDCAD,2
2011-05-24,XAUUSD,4
2011-05-24,XAGUSD,2
2011-05-24,CHFJPY,2
2011-05-31,EURUSD,1
2011-05-31,GBPCHF,4
2011-05-31,EURCAD,3
2011-05-31,GBPAUD,1
2011-05-31,GBPNZD,2
2011-05-31,GBPUSD,3
2011-05-31,EURSEK,1
2011-05-31,EURAUD,2
2011-05-31,XAUUSD,5
2011-05-31,USDCAD,2
2011-05-31,XAGUSD,2
2011-05-31,CHFJPY,1
2011-06-07,EURCHF,2
2011-06-07,EURCAD,4
2011-06-07,GBPCHF,4
2011-06-07,EURUSD,1
2011-06-07,USDCAD,2
2011-06-07,GBPNZD,1
2011-06-07,GBPUSD,3
2011-06-07,EURAUD,2
2011-06-07,XAGUSD,3
2011-06-07,XAUUSD,4
2011-06-07,CHFJPY,1
2011-06-16,CHFJPY,2
2011-06-16,GBPUSD,1
2011-06-16,EURCAD,4
2011-06-16,EURSEK,2
2011-06-16,EURNOK,2
2011-06-16,XAGUSD,6
2011-06-16,GBPAUD,1
2011-06-16,EURAUD,2
2011-06-16,GBPNZD,1
2011-06-16,XAUUSD,3
2011-06-16,CADJPY,1
2011-06-16,USDCAD,1
2011-06-16,GBPCHF,1
2011-06-23,AUDUSD,1
2011-06-23,USDCHF,1
2011-06-23,GBPCHF,4
2011-06-23,EURCAD,4
2011-06-23,EURNOK,2
2011-06-23,EURCHF,1
2011-06-23,XAGUSD,6
2011-06-23,GBPAUD,1
2011-06-23,EURAUD,3
2011-06-23,CADJPY,1
2011-06-23,XAUUSD,3
2011-06-30,GBPUSD,2
2011-06-30,EURCAD,4
2011-06-30,GBPCHF,3
2011-06-30,EURNOK,3
2011-06-30,CADJPY,1
2011-06-30,EURSEK,1
2011-06-30,XAGUSD,4
2011-06-30,GBPAUD,1
2011-06-30,NZDJPY,1
2011-06-30,EURAUD,2
2011-06-30,USDCAD,1
2011-06-30,XAUUSD,3
2011-06-30,EURCHF,1
2011-07-07,EURCAD,4
2011-07-07,GBPCHF,4
2011-07-07,GBPUSD,3
2011-07-07,NZDUSD,1
2011-07-07,XAGUSD,6
2011-07-07,GBPAUD,1
2011-07-07,NZDJPY,1
2011-07-07,EURAUD,2
2011-07-07,AUDJPY,1
2011-07-07,XAUUSD,3
2011-07-07,USDCAD,1
2011-07-18,GBPUSD,3
2011-07-18,EURCAD,4
2011-07-18,EURSEK,2
2011-07-18,EURNOK,2
2011-07-18,XAGUSD,3
2011-07-18,XAUUSD,5
2011-07-18,GBPAUD,2
2011-07-18,EURJPY,1
2011-07-18,GBPNZD,2
2011-07-18,EURAUD,1
2011-07-18,USDJPY,2
2011-07-25,EURCAD,4
2011-07-25,GBPUSD,4
2011-07-25,USDCAD,1
2011-07-25,AUDUSD,1
2011-07-25,NZDUSD,1
2011-07-25,XAGUSD,3
2011-07-25,EURSEK,1
2011-07-25,EURNOK,1
2011-07-25,XAUUSD,2
2011-07-25,GBPAUD,2
2011-07-25,GBPNZD,2
2011-07-25,EURAUD,2
2011-07-25,USDJPY,2
2011-07-25,EURJPY,1
2011-08-01,EURCAD,5
2011-08-01,USDCHF,1
2011-08-01,GBPUSD,4
2011-08-01,AUDUSD,1
2011-08-01,XAGUSD,2
2011-08-01,EURNOK,1
2011-08-01,GBPCHF,2
2011-08-01,XAUUSD,3
2011-08-01,GBPAUD,3
2011-08-01,GBPNZD,2
2011-08-01,USDJPY,1
2011-08-01,EURJPY,2
2011-08-08,GBPUSD,3
2011-08-08,EURCAD,3
2011-08-08,EURNOK,2
2011-08-08,EURGBP,3
2011-08-08,XAGUSD,2
2011-08-08,GBPNZD,1
2011-08-08,XAUUSD,3
2011-08-08,EURAUD,1
2011-08-08,USDCAD,2
2011-08-08,EURJPY,3
2011-08-08,USDJPY,1
2011-08-08,USDSEK,1
2011-08-08,USDCHF,1
2011-08-08,GBPCHF,1
2011-08-15,EURCAD,3
2011-08-15,EURNOK,3
2011-08-15,GBPCAD,2
2011-08-15,GBPNZD,2
2011-08-15,XAGUSD,2
2011-08-15,EURAUD,2
2011-08-15,EURJPY,4
2011-08-15,XAUUSD,1
2011-08-15,USDCAD,2
2011-08-15,USDSEK,1
2011-08-15,USDCHF,2
2011-08-15,GBPUSD,2
2011-08-15,GBPCHF,1
2011-08-22,GBPUSD,4
2011-08-22,EURCAD,4
2011-08-22,GBPCAD,1
2011-08-22,EURNOK,2
2011-08-22,XAGUSD,2
2011-08-22,GBPCHF,1
2011-08-22,EURAUD,1
2011-08-22,XAUUSD,2
2011-08-22,EURJPY,4
2011-08-22,NZDUSD,2
2011-08-22,USDCHF,3
2011-08-22,USDCAD,1
2011-08-29,GBPUSD,1
2011-08-29,EURCAD,4
2011-08-29,EURCHF,1
2011-08-29,GBPCHF,2
2011-08-29,EURNOK,2
2011-08-29,GBPCAD,1
2011-08-29,XAGUSD,3
2011-08-29,XAUUSD,5
2011-08-29,EURAUD,1
2011-08-29,EURJPY,4
2011-08-29,USDCHF,3
2011-09-05,EURCAD,3
2011-09-05,XAGUSD,7
2011-09-05,XAUUSD,5
2011-09-05,EURNOK,1
2011-09-05,GBPCAD,3
2011-09-05,EURAUD,1
2011-09-05,USDCHF,1
2011-09-05,USDJPY,2
2011-09-05,EURJPY,3
2011-09-05,NZDUSD,1
2011-09-14,EURCAD,3
2011-09-14,XAUUSD,2
2011-09-14,GBPCAD,4
2011-09-14,XAGUSD,3
2011-09-14,GBPNZD,1
2011-09-14,EURCHF,3
2011-09-14,EURJPY,3
2011-09-14,USDJPY,1
2011-09-14,AUDUSD,3
2011-09-14,NZDUSD,2
2011-09-14,EURGBP,2
2011-09-21,GBPCAD,4
2011-09-21,EURUSD,1
2011-09-21,GBPNZD,1
2011-09-21,XAGUSD,5
2011-09-21,EURCAD,2
2011-09-21,GBPAUD,1
2011-09-21,XAUUSD,3
2011-09-21,EURJPY,3
2011-09-21,NZDUSD,3
2011-09-21,USDJPY,1
2011-09-21,EURGBP,2
2011-09-21,AUDUSD,1
2011-09-28,EURSEK,1
2011-09-28,XAUUSD,6
2011-09-28,GBPAUD,1
2011-09-28,GBPUSD,1
2011-09-28,EURCAD,1
2011-09-28,GBPCHF,1
2011-09-28,XAGUSD,5
2011-09-28,EURAUD,2
2011-09-28,EURCHF,1
2011-09-28,EURJPY,3
2011-09-28,USDJPY,2
2011-09-28,EURGBP,1
2011-09-28,NZDUSD,1
2011-09-28,AUDUSD,1
2011-10-05,EURCAD,3
2011-10-05,GBPUSD,2
2011-10-05,EURSEK,1
2011-10-05,EURUSD,1
2011-10-05,XAUUSD,3
2011-10-05,EURGBP,4
2011-10-05,USDCHF,1
2011-10-05,EURAUD,2
2011-10-05,EURJPY,3
2011-10-05,GBPCHF,2
2011-10-05,EURCHF,3
2011-10-05,USDJPY,1
2011-10-05,NZDUSD,1
2011-10-14,GBPUSD,2
2011-10-14,EURCAD,2
2011-10-14,EURUSD,1
2011-10-14,EURSEK,1
2011-10-14,EURNOK,3
2011-10-14,GBPAUD,1
2011-10-14,EURCHF,2
2011-10-14,USDCHF,1
2011-10-14,XAUUSD,6
2011-10-14,USDCAD,1
2011-10-14,GBPNZD,1
2011-10-14,EURGBP,3
2011-10-14,USDJPY,3
2011-10-21,EURCAD,3
2011-10-21,EURNOK,3
2011-10-21,USDJPY,5
2011-10-21,EURAUD,1
2011-10-21,GBPUSD,2
2011-10-21,XAUUSD,5
2011-10-21,USDCHF,1
2011-10-21,AUDUSD,2
2011-10-21,USDCAD,1
2011-10-21,EURSEK,1
2011-10-21,EURGBP,3
2011-10-28,GBPUSD,3
2011-10-28,EURCAD,4
2011-10-28,EURGBP,3
2011-10-28,EURNOK,3
2011-10-28,GBPAUD,2
2011-10-28,EURCHF,1
2011-10-28,USDCHF,2
2011-10-28,USDJPY,3
2011-10-28,USDSEK,1
2011-10-28,XAUUSD,4
2011-10-28,EURAUD,1
2011-11-04,EURNOK,3
2011-11-04,EURSEK,2
2011-11-04,GBPCHF,3
2011-11-04,EURAUD,1
2011-11-04,EURCAD,2
2011-11-04,GBPUSD,2
2011-11-04,USDCHF,1
2011-11-04,XAUUSD,5
2011-11-04,NZDUSD,2
2011-11-04,AUDUSD,3
2011-11-04,USDJPY,2
2011-11-04,EURGBP,1
2011-11-14,EURCAD,4
2011-11-14,EURNOK,3
2011-11-14,GBPUSD,1
2011-11-14,GBPCHF,2
2011-11-14,EURGBP,2
2011-11-14,EURAUD,1
2011-11-14,XAUUSD,6
2011-11-14,EURJPY,2
2011-11-14,USDSEK,1
2011-11-14,EURSEK,1
2011-11-14,EURCHF,1
2011-11-14,USDJPY,1
2011-11-14,USDCHF,1
2011-11-14,NZDUSD,1
2011-11-21,EURCAD,4
2011-11-21,EURNOK,3
2011-11-21,EURAUD,3
2011-11-21,EURUSD,1
2011-11-21,GBPUSD,1
2011-11-21,USDCHF,2
2011-11-21,USDSEK,2
2011-11-21,XAUUSD,5
2011-11-21,USDCAD,1
2011-11-21,EURCHF,1
2011-11-21,EURGBP,1
2011-11-21,GBPCHF,1
2011-11-21,USDJPY,2
2011-11-28,EURCAD,7
2011-11-28,EURNOK,2
2011-11-28,CADJPY,1
2011-11-28,EURUSD,1
2011-11-28,GBPUSD,2
2011-11-28,EURSEK,3
2011-11-28,XAUUSD,5
2011-11-28,USDCHF,2
2011-11-28,USDCAD,1
2011-11-28,EURAUD,1
2011-11-28,GBPAUD,1
2011-11-28,GBPCHF,1
2011-12-05,EURCAD,6
2011-12-05,GBPUSD,3
2011-12-05,EURGBP,3
2011-12-05,EURNOK,2
2011-12-05,NZDUSD,1
2011-12-05,XAUUSD,5
2011-12-05,USDSEK,1
2011-12-05,EURUSD,1
2011-12-05,EURSEK,1
2011-12-05,USDCAD,1
2011-12-05,GBPCHF,1
2011-12-05,GBPNZD,1
2011-12-05,USDJPY,1
2011-12-13,EURGBP,3
2011-12-13,EURCAD,6
2011-12-13,GBPUSD,2
2011-12-13,EURAUD,4
2011-12-13,EURSEK,1
2011-12-13,EURNOK,2
2011-12-13,XAUUSD,4
2011-12-13,EURUSD,1
2011-12-13,USDCAD,1
2011-12-13,GBPCHF,1
2011-12-13,GBPAUD,1
2011-12-13,USDCHF,1
2011-12-20,EURCAD,5
2011-12-20,GBPAUD,1
2011-12-20,GBPNZD,1
2011-12-20,USDCHF,3
2011-12-20,USDJPY,4
2011-12-20,EURSEK,1
2011-12-20,XAUUSD,5
2011-12-20,NZDUSD,1
2011-12-20,EURAUD,2
2011-12-20,USDCAD,1
2011-12-20,EURCHF,1
2011-12-20,EURGBP,2
2011-12-27,EURCAD,6
2011-12-27,EURAUD,3
2011-12-27,GBPNZD,2
2011-12-27,EURSEK,2
2011-12-27,EURGBP,4
2011-12-27,XAUUSD,5
2011-12-27,EURNOK,2
2011-12-27,USDSEK,1
2011-12-27,CHFJPY,1
2011-12-27,USDCHF,1
2012-01-03,EURCAD,5
2012-01-03,USDCAD,2
2012-01-03,GBPCHF,4
2012-01-03,NZDUSD,1
2012-01-03,GBPUSD,1
2012-01-03,EURNOK,2
2012-01-03,USDCHF,2
2012-01-03,XAUUSD,3
2012-01-03,GBPAUD,1
2012-01-03,EURAUD,1
2012-01-03,EURSEK,1
2012-01-03,GBPNZD,2
2012-01-03,CHFJPY,1
2012-01-03,EURGBP,1
2012-01-13,USDCHF,3
2012-01-13,EURCAD,3
2012-01-13,USDCAD,3
2012-01-13,NZDUSD,1
2012-01-13,GBPCHF,1
2012-01-13,EURSEK,1
2012-01-13,USDJPY,1
2012-01-13,GBPUSD,3
2012-01-13,GBPNZD,1
2012-01-13,EURAUD,1
2012-01-13,EURNOK,3
2012-01-13,XAUUSD,3
2012-01-13,GBPAUD,1
2012-01-13,EURUSD,1
2012-01-13,GBPJPY,1
2012-01-20,AUDUSD,1
2012-01-20,USDCHF,4
2012-01-20,EURCAD,3
2012-01-20,NZDUSD,1
2012-01-20,USDJPY,2
2012-01-20,USDCAD,3
2012-01-20,EURUSD,2
2012-01-20,EURAUD,1
2012-01-20,AUDJPY,1
2012-01-20,EURNOK,3
2012-01-20,XAUUSD,2
2012-01-20,GBPCHF,1
2012-01-20,GBPJPY,1
2012-01-20,CHFJPY,1
2012-01-20,GBPUSD,1
2012-01-27,USDSEK,1
2012-01-27,USDCHF,3
2012-01-27,USDNOK,2
2012-01-27,AUDUSD,1
2012-01-27,EURCAD,3
2012-01-27,XAGUSD,2
2012-01-27,EURUSD,2
2012-01-27,EURAUD,1
2012-01-27,EURNOK,1
2012-01-27,USDJPY,1
2012-01-27,XAUUSD,3
2012-01-27,EURCHF,2
2012-01-27,GBPCHF,1
2012-01-27,CADJPY,1
2012-01-27,GBPJPY,2
2012-01-27,GBPUSD,1
2012-02-03,USDCHF,1
2012-02-03,XAGUSD,3
2012-02-03,EURCAD,3
2012-02-03,EURUSD,1
2012-02-03,AUDUSD,1
2012-02-03,GBPNZD,1
2012-02-03,EURCHF,4
2012-02-03,EURNOK,2
2012-02-03,EURSEK,2
2012-02-03,XAUUSD,4
2012-02-03,GBPCHF,1
2012-02-03,CADJPY,2
2012-02-03,GBPJPY,1
2012-02-03,GBPUSD,1
2012-02-13,EURCAD,4
2012-02-13,USDJPY,2
2012-02-13,EURNOK,5
2012-02-13,AUDUSD,1
2012-02-13,GBPNZD,1
2012-02-13,EURSEK,3
2012-02-13,EURAUD,1
2012-02-13,EURCHF,2
2012-02-13,USDCHF,1
2012-02-13,XAUUSD,3
2012-02-13,CADJPY,1
2012-02-13,GBPJPY,2
2012-02-13,GBPUSD,1
2012-02-20,EURUSD,2
2012-02-20,EURCAD,4
2012-02-20,USDCHF,3
2012-02-20,NZDUSD,1
2012-02-20,GBPNZD,1
2012-02-20,USDJPY,3
2012-02-20,EURCHF,2
2012-02-20,GBPUSD,2
2012-02-20,EURSEK,2
2012-02-20,XAUUSD,3
2012-02-20,GBPCHF,1
2012-02-20,GBPJPY,1
2012-02-20,CHFJPY,2
2012-02-27,GBPNZD,2
2012-02-27,EURNOK,3
2012-02-27,USDCAD,2
2012-02-27,AUDUSD,1
2012-02-27,EURUSD,1
2012-02-27,XAGUSD,2
2012-02-27,EURCAD,1
2012-02-27,GBPUSD,3
2012-02-27,USDCHF,4
2012-02-27,EURSEK,2
2012-02-27,XAUUSD,3
2012-02-27,CADJPY,1
2012-02-27,GBPJPY,1
2012-02-27,EURGBP,1
2012-03-05,EURGBP,1
2012-03-05,EURNOK,4
2012-03-05,GBPNZD,2
2012-03-05,AUDUSD,1
2012-03-05,GBPAUD,1
2012-03-05,NZDUSD,1
2012-03-05,USDCAD,1
2012-03-05,EURCAD,4
2012-03-05,GBPUSD,2
2012-03-05,XAUUSD,3
2012-03-05,EURAUD,1
2012-03-05,EURSEK,3
2012-03-05,CADJPY,2
2012-03-05,EURCHF,1
2012-03-13,AUDUSD,2
2012-03-13,EURSEK,3
2012-03-13,EURJPY,1
2012-03-13,NZDUSD,1
2012-03-13,EURUSD,2
2012-03-13,XAGUSD,2
2012-03-13,USDCAD,1
2012-03-13,GBPJPY,2
2012-03-13,GBPUSD,3
2012-03-13,EURCAD,3
2012-03-13,EURNOK,3
2012-03-13,EURCHF,1
2012-03-13,CHFJPY,2
2012-03-13,XAUUSD,1
2012-03-20,USDCHF,4
