date,pair,new_trades
2006-09-01,XAUUSD,6
2006-09-01,XAGUSD,13
2006-09-01,NZDJPY,1
2006-09-01,AUDJPY,2
2006-09-01,USDJPY,3
2006-09-01,GBPJPY,1
2006-09-01,EURJPY,1
2006-09-04,XAUUSD,6
2006-09-04,XAGUSD,13
2006-09-04,NZDJPY,1
2006-09-04,AUDJPY,2
2006-09-04,USDJPY,3
2006-09-04,GBPJPY,1
2006-09-04,EURJPY,1
2006-09-05,XAUUSD,7
2006-09-05,XAGUSD,14
2006-09-05,AUDJPY,2
2006-09-05,USDJPY,2
2006-09-05,GBPJPY,1
2006-09-05,EURJPY,1
2006-09-06,XAUUSD,6
2006-09-06,XAGUSD,14
2006-09-06,USDJPY,5
2006-09-06,GBPJPY,1
2006-09-06,EURJPY,1
2006-09-07,XAUUSD,6
2006-09-07,XAGUSD,14
2006-09-07,USDJPY,5
2006-09-07,GBPJPY,1
2006-09-07,EURJPY,1
2006-09-08,XAUUSD,6
2006-09-08,XAGUSD,14
2006-09-08,USDJPY,5
2006-09-08,GBPJPY,1
2006-09-08,EURJPY,1
2006-09-11,XAUUSD,7
2006-09-11,XAGUSD,12
2006-09-11,USDJPY,6
2006-09-11,GBPJPY,1
2006-09-11,EURJPY,1
2006-09-12,XAUUSD,7
2006-09-12,XAGUSD,12
2006-09-12,USDJPY,5
2006-09-12,AUDJPY,1
2006-09-12,GBPJPY,1
2006-09-12,EURJPY,1
2006-09-13,XAUUSD,7
2006-09-13,XAGUSD,13
2006-09-13,USDJPY,4
2006-09-13,AUDJPY,1
2006-09-13,GBPJPY,1
2006-09-13,EURJPY,1
2006-09-14,XAUUSD,7
2006-09-14,XAGUSD,11
2006-09-14,USDJPY,6
2006-09-14,AUDJPY,1
2006-09-14,GBPJPY,1
2006-09-14,EURJPY,1
2006-09-15,XAUUSD,8
2006-09-15,XAGUSD,11
2006-09-15,USDJPY,5
2006-09-15,AUDJPY,1
2006-09-15,GBPJPY,1
2006-09-15,EURJPY,1
2006-09-18,XAUUSD,8
2006-09-18,XAGUSD,13
2006-09-18,AUDJPY,1
2006-09-18,USDJPY,3
2006-09-18,GBPJPY,1
2006-09-18,EURJPY,1
2006-09-19,XAUUSD,8
2006-09-19,XAGUSD,12
2006-09-19,USDJPY,4
2006-09-19,EURJPY,2
2006-09-19,GBPJPY,1
2006-09-22,XAUUSD,8
2006-09-22,USDJPY,6
2006-09-22,XAGUSD,9
2006-09-22,EURJPY,2
2006-09-22,AUDJPY,1
2006-09-22,GBPJPY,1
2006-09-28,XAUUSD,7
2006-09-28,XAGUSD,12
2006-09-28,USDJPY,4
2006-09-28,EURJPY,2
2006-09-28,AUDJPY,1
2006-09-28,GBPJPY,1
2006-10-03,XAUUSD,8
2006-10-03,XAGUSD,12
2006-10-03,USDJPY,4
2006-10-03,AUDJPY,1
2006-10-03,GBPJPY,1
2006-10-03,EURJPY,1
2006-10-09,XAUUSD,8
2006-10-09,XAGUSD,11
2006-10-09,USDJPY,4
2006-10-09,AUDJPY,2
2006-10-09,GBPJPY,1
2006-10-09,EURJPY,1
2006-10-13,XAUUSD,9
2006-10-13,XAGUSD,13
2006-10-13,AUDJPY,3
2006-10-13,GBPJPY,1
2006-10-13,EURJPY,1
2006-10-23,XAUUSD,9
2006-10-23,XAGUSD,13
2006-10-23,AUDJPY,3
2006-10-23,USDJPY,1
2006-10-23,GBPJPY,1
2006-11-03,XAUUSD,8
2006-11-03,XAGUSD,11
2006-11-03,USDJPY,6
2006-11-03,AUDJPY,1
2006-11-03,GBPJPY,1
2006-11-10,XAUUSD,8
2006-11-10,XAGUSD,13
2006-11-10,NZDUSD,1
2006-11-10,AUDJPY,2
2006-11-10,USDJPY,2
2006-11-10,GBPJPY,1
2006-11-17,XAUUSD,8
2006-11-17,XAGUSD,13
2006-11-17,NZDUSD,1
2006-11-17,AUDJPY,1
2006-11-17,USDJPY,3
2006-11-17,GBPJPY,1
2006-12-01,USDJPY,6
2006-12-01,XAUUSD,6
2006-12-01,XAGUSD,10
2006-12-01,GBPJPY,1
2006-12-01,EURJPY,1
2006-12-01,AUDJPY,3
2006-12-08,XAUUSD,8
2006-12-08,XAGUSD,13
2006-12-08,NZDUSD,1
2006-12-08,GBPJPY,2
2006-12-08,EURJPY,1
2006-12-08,USDJPY,1
2006-12-08,AUDJPY,1
2006-12-14,XAUUSD,7
2006-12-14,XAGUSD,13
2006-12-14,USDJPY,3
2006-12-14,GBPJPY,1
2006-12-14,EURJPY,1
2006-12-14,AUDJPY,2
2006-12-22,XAUUSD,6
2006-12-22,USDJPY,5
2006-12-22,XAGUSD,12
2006-12-22,GBPJPY,1
2006-12-22,EURJPY,1
2006-12-22,AUDJPY,2
2007-01-02,XAUUSD,8
2007-01-02,USDJPY,4
2007-01-02,XAGUSD,12
2007-01-02,NZDUSD,1
2007-01-02,GBPJPY,1
2007-01-02,EURJPY,1
2007-01-08,XAUUSD,8
2007-01-08,USDJPY,4
2007-01-08,XAGUSD,12
2007-01-08,GBPJPY,2
2007-01-08,EURJPY,1
2007-01-15,XAUUSD,8
2007-01-15,XAGUSD,13
2007-01-15,AUDJPY,3
2007-01-15,GBPJPY,1
2007-01-15,USDJPY,2
2007-01-22,XAUUSD,8
2007-01-22,XAGUSD,13
2007-01-22,AUDJPY,2
2007-01-22,GBPJPY,2
2007-01-22,USDJPY,2
2007-01-31,XAUUSD,6
2007-01-31,USDJPY,4
2007-01-31,XAGUSD,8
2007-01-31,GBPJPY,6
2007-01-31,EURJPY,2
2007-01-31,CHFJPY,1
2007-02-08,USDJPY,5
2007-02-08,XAUUSD,6
2007-02-08,XAGUSD,8
2007-02-08,CHFJPY,3
2007-02-08,EURJPY,3
2007-02-08,GBPJPY,2
2007-02-20,EURJPY,5
2007-02-20,CHFJPY,5
2007-02-20,GBPJPY,7
2007-02-20,XAUUSD,3
2007-02-20,XAGUSD,4
2007-02-20,USDJPY,3
2007-03-05,XAUUSD,6
2007-03-05,EURJPY,3
2007-03-05,XAGUSD,8
2007-03-05,GBPJPY,6
2007-03-05,USDJPY,4
2007-03-09,XAUUSD,8
2007-03-09,XAGUSD,10
2007-03-09,EURJPY,3
2007-03-09,AUDJPY,3
2007-03-09,USDJPY,2
2007-03-09,GBPJPY,1
2007-03-14,XAUUSD,5
2007-03-14,EURJPY,5
2007-03-14,XAGUSD,8
2007-03-14,GBPJPY,7
2007-03-14,CHFJPY,1
2007-03-14,USDJPY,1
2007-03-21,XAUUSD,5
2007-03-21,XAGUSD,8
2007-03-21,CADJPY,4
2007-03-21,EURJPY,3
2007-03-21,GBPJPY,4
2007-03-21,CHFJPY,2
2007-03-21,USDJPY,1
2007-03-30,CHFJPY,2
2007-03-30,XAUUSD,6
2007-03-30,XAGUSD,9
2007-03-30,GBPJPY,2
2007-03-30,CADJPY,3
2007-03-30,USDJPY,4
2007-03-30,EURJPY,1
2007-04-09,XAUUSD,6
2007-04-09,EURJPY,3
2007-04-09,CHFJPY,5
2007-04-09,XAGUSD,5
2007-04-09,GBPJPY,1
2007-04-09,CADJPY,1
2007-04-09,USDJPY,5
2007-04-09,AUDJPY,1
2007-04-13,CHFJPY,5
2007-04-13,XAUUSD,6
2007-04-13,EURJPY,3
2007-04-13,XAGUSD,5
2007-04-13,CADJPY,2
2007-04-13,AUDJPY,2
2007-04-13,USDJPY,4
2007-04-23,XAUUSD,6
2007-04-23,EURJPY,3
2007-04-23,CADJPY,4
2007-04-23,XAGUSD,8
2007-04-23,USDJPY,4
2007-04-23,AUDJPY,1
2007-04-23,GBPJPY,1
2007-05-04,XAUUSD,7
2007-05-04,EURJPY,3
2007-05-04,CHFJPY,6
2007-05-04,XAGUSD,5
2007-05-04,CADJPY,1
2007-05-04,AUDJPY,1
2007-05-04,GBPJPY,2
2007-05-04,USDJPY,2
2007-05-14,XAUUSD,7
2007-05-14,CHFJPY,7
2007-05-14,EURJPY,3
2007-05-14,XAGUSD,5
2007-05-14,CADJPY,2
2007-05-14,AUDJPY,1
2007-05-14,GBPJPY,1
2007-05-14,USDJPY,1
2007-05-22,XAUUSD,7
2007-05-22,EURJPY,4
2007-05-22,CHFJPY,4
2007-05-22,USDJPY,4
2007-05-22,XAGUSD,4
2007-05-22,CADJPY,2
2007-05-22,AUDJPY,1
2007-05-22,GBPJPY,1
2007-06-01,GBPJPY,4
2007-06-01,EURJPY,5
2007-06-01,XAUUSD,6
2007-06-01,XAGUSD,5
2007-06-01,USDJPY,3
2007-06-01,CHFJPY,2
2007-06-01,CADJPY,2
2007-06-06,EURJPY,5
2007-06-06,XAUUSD,6
2007-06-06,GBPJPY,5
2007-06-06,USDJPY,3
2007-06-06,XAGUSD,4
2007-06-06,CHFJPY,2
2007-06-06,CADJPY,2
2007-06-12,CHFJPY,4
2007-06-12,XAUUSD,8
2007-06-12,EURJPY,4
2007-06-12,USDJPY,2
2007-06-12,XAGUSD,5
2007-06-12,CADJPY,2
2007-06-12,GBPJPY,1
2007-06-12,AUDJPY,1
2007-06-18,XAUUSD,7
2007-06-18,EURJPY,4
2007-06-18,GBPJPY,5
2007-06-18,XAGUSD,4
2007-06-18,USDJPY,4
2007-06-18,CHFJPY,2
2007-06-18,CADJPY,1
2007-06-22,EURJPY,6
2007-06-22,XAUUSD,7
2007-06-22,GBPJPY,5
2007-06-22,XAGUSD,4
2007-06-22,USDJPY,2
2007-06-22,CADJPY,1
2007-06-22,CHFJPY,2
2007-07-02,USDJPY,3
2007-07-02,EURJPY,3
2007-07-02,XAUUSD,7
2007-07-02,XAGUSD,5
2007-07-02,CADJPY,2
2007-07-02,CHFJPY,3
2007-07-02,GBPJPY,4
2007-07-09,USDJPY,3
2007-07-09,EURJPY,3
2007-07-09,XAUUSD,8
2007-07-09,CADJPY,2
2007-07-09,XAGUSD,5
2007-07-09,CHFJPY,2
2007-07-09,GBPJPY,4
2007-07-13,USDJPY,4
2007-07-13,CHFJPY,5
2007-07-13,EURJPY,3
2007-07-13,XAUUSD,6
2007-07-13,CADJPY,2
2007-07-13,XAGUSD,4
2007-07-13,GBPJPY,3
2007-07-23,USDJPY,3
2007-07-23,CHFJPY,5
2007-07-23,EURJPY,4
2007-07-23,XAUUSD,5
2007-07-23,CADJPY,2
2007-07-23,XAGUSD,4
2007-07-23,GBPJPY,4
2007-07-30,EURJPY,3
2007-07-30,CADJPY,5
2007-07-30,XAGUSD,8
2007-07-30,AUDUSD,1
2007-07-30,XAUUSD,5
2007-07-30,CHFJPY,1
2007-07-30,USDJPY,3
2007-07-30,NZDUSD,1
2007-08-07,USDJPY,4
2007-08-07,CADJPY,5
2007-08-07,XAGUSD,10
2007-08-07,AUDUSD,1
2007-08-07,XAUUSD,5
2007-08-07,AUDJPY,1
2007-08-07,NZDUSD,1
2007-08-13,CADJPY,5
2007-08-13,CHFJPY,2
2007-08-13,XAGUSD,9
2007-08-13,AUDUSD,1
2007-08-13,XAUUSD,5
2007-08-13,USDJPY,3
2007-08-13,AUDJPY,1
2007-08-13,GBPJPY,1
2007-08-21,CADJPY,1
2007-08-21,XAGUSD,8
2007-08-21,USDSEK,2
2007-08-21,USDNOK,2
2007-08-21,GBPJPY,3
2007-08-21,XAUUSD,5
2007-08-21,USDJPY,2
2007-08-21,CHFJPY,1
2007-08-21,NZDUSD,1
2007-08-21,EURJPY,1
2007-08-21,AUDUSD,1
2007-08-31,CADJPY,2
2007-08-31,XAGUSD,10
2007-08-31,EURJPY,4
2007-08-31,XAUUSD,4
2007-08-31,USDJPY,2
2007-08-31,NZDUSD,1
2007-08-31,USDSEK,1
2007-08-31,USDNOK,1
2007-08-31,GBPUSD,1
2007-08-31,AUDNZD,1
2007-09-07,CADJPY,2
2007-09-07,XAGUSD,12
2007-09-07,EURJPY,3
2007-09-07,XAUUSD,5
2007-09-07,NZDUSD,1
2007-09-07,USDSEK,1
2007-09-07,USDNOK,1
2007-09-07,GBPUSD,1
2007-09-07,EURUSD,1
2007-09-14,USDJPY,8
2007-09-14,CADJPY,1
2007-09-14,XAGUSD,5
2007-09-14,XAUUSD,3
2007-09-14,AUDJPY,2
2007-09-14,CHFJPY,1
2007-09-14,EURJPY,3
2007-09-14,USDSEK,1
2007-09-14,USDNOK,1
2007-09-14,GBPUSD,1
2007-09-14,AUDNZD,1
2007-09-21,XAUUSD,6
2007-09-21,EURJPY,5
2007-09-21,USDJPY,5
2007-09-21,AUDJPY,4
2007-09-21,XAGUSD,3
2007-09-21,USDSEK,1
2007-09-21,USDNOK,1
2007-09-21,GBPUSD,1
2007-09-21,AUDNZD,1
2007-10-01,CHFJPY,4
2007-10-01,XAUUSD,6
2007-10-01,USDJPY,2
2007-10-01,EURJPY,4
2007-10-01,GBPJPY,3
2007-10-01,AUDJPY,2
2007-10-01,XAGUSD,3
2007-10-01,USDCHF,1
2007-10-01,AUDUSD,1
2007-10-01,AUDNZD,1
2007-10-08,CHFJPY,4
2007-10-08,XAUUSD,6
2007-10-08,USDJPY,3
2007-10-08,EURJPY,4
2007-10-08,GBPJPY,2
2007-10-08,AUDJPY,2
2007-10-08,XAGUSD,3
2007-10-08,USDCHF,1
2007-10-08,AUDUSD,1
2007-10-08,AUDNZD,1
2007-10-15,USDJPY,3
2007-10-15,EURJPY,5
2007-10-15,CHFJPY,4
2007-10-15,XAUUSD,6
2007-10-15,NZDUSD,3
2007-10-15,AUDJPY,2
2007-10-15,XAGUSD,3
2007-10-15,AUDUSD,1
2007-10-22,EURJPY,3
2007-10-22,XAUUSD,8
2007-10-22,USDJPY,3
2007-10-22,AUDJPY,4
2007-10-22,GBPJPY,2
2007-10-22,XAGUSD,3
2007-10-22,AUDUSD,1
2007-10-22,NZDUSD,1
2007-10-22,GBPUSD,1
2007-10-22,AUDNZD,1
2007-10-30,XAUUSD,8
2007-10-30,CADJPY,1
2007-10-30,CHFJPY,1
2007-10-30,AUDJPY,4
2007-10-30,GBPJPY,2
2007-10-30,USDJPY,2
2007-10-30,XAGUSD,3
2007-10-30,EURJPY,2
2007-10-30,AUDUSD,1
2007-10-30,NZDUSD,1
2007-10-30,GBPUSD,1
2007-10-30,AUDNZD,1
2007-11-06,XAUUSD,10
2007-11-06,CADJPY,1
2007-11-06,USDJPY,2
2007-11-06,EURJPY,3
2007-11-06,AUDJPY,2
2007-11-06,GBPJPY,2
2007-11-06,XAGUSD,3
2007-11-06,AUDUSD,1
2007-11-06,GBPUSD,1
2007-11-06,AUDNZD,2
2007-11-13,AUDJPY,3
2007-11-13,USDJPY,3
2007-11-13,USDCAD,1
2007-11-13,XAUUSD,10
2007-11-13,EURJPY,2
2007-11-13,XAGUSD,4
2007-11-13,NZDUSD,1
2007-11-13,AUDUSD,1
2007-11-13,USDSEK,1
2007-11-13,AUDNZD,1
2007-11-20,USDJPY,4
2007-11-20,AUDJPY,3
2007-11-20,XAUUSD,10
2007-11-20,EURJPY,2
2007-11-20,XAGUSD,4
2007-11-20,USDSEK,1
2007-11-20,USDNOK,1
2007-11-20,GBPUSD,1
2007-11-20,AUDNZD,1
2007-11-30,USDJPY,4
2007-11-30,AUDJPY,3
2007-11-30,XAUUSD,9
2007-11-30,EURJPY,2
2007-11-30,XAGUSD,4
2007-11-30,USDSEK,1
2007-11-30,USDNOK,1
2007-11-30,EURNOK,1
2007-11-30,EURSEK,1
2007-11-30,USDCAD,1
2007-12-07,USDJPY,5
2007-12-07,GBPJPY,1
2007-12-07,AUDJPY,4
2007-12-07,XAUUSD,7
2007-12-07,EURJPY,2
2007-12-07,XAGUSD,3
2007-12-07,USDSEK,1
2007-12-07,EURNOK,1
2007-12-07,EURSEK,1
2007-12-07,EURCHF,1
2007-12-07,USDCAD,1
2007-12-14,USDJPY,3
2007-12-14,GBPJPY,1
2007-12-14,AUDJPY,4
2007-12-14,XAUUSD,7
2007-12-14,CHFJPY,2
2007-12-14,GBPUSD,2
2007-12-14,XAGUSD,3
2007-12-14,USDSEK,1
2007-12-14,EURNOK,1
2007-12-14,EURSEK,1
2007-12-14,EURCHF,1
2007-12-14,USDCAD,1
2007-12-21,USDJPY,4
2007-12-21,GBPJPY,3
2007-12-21,AUDJPY,3
2007-12-21,XAUUSD,7
2007-12-21,EURJPY,1
2007-12-21,CHFJPY,1
2007-12-21,USDSEK,1
2007-12-21,XAGUSD,3
2007-12-21,EURNOK,1
2007-12-21,EURSEK,1
2007-12-21,GBPUSD,2
2007-12-31,CHFJPY,2
2007-12-31,USDJPY,3
2007-12-31,XAUUSD,9
2007-12-31,AUDJPY,3
2007-12-31,GBPJPY,1
2007-12-31,EURJPY,2
2007-12-31,XAGUSD,3
2007-12-31,EURNOK,1
2007-12-31,EURSEK,1
2007-12-31,EURCHF,1
2007-12-31,GBPUSD,1
2008-01-07,NZDUSD,1
2008-01-07,USDJPY,6
2008-01-07,AUDJPY,4
2008-01-07,XAUUSD,10
2008-01-07,XAGUSD,3
2008-01-07,USDSEK,1
2008-01-07,USDNOK,1
2008-01-07,EURUSD,1
2008-01-14,USDJPY,2
2008-01-14,EURJPY,3
2008-01-14,XAUUSD,10
2008-01-14,AUDJPY,4
2008-01-14,AUDUSD,2
2008-01-14,XAGUSD,3
2008-01-14,USDSEK,1
2008-01-14,USDNOK,1
2008-01-14,EURCHF,1
2008-01-21,USDJPY,2
2008-01-21,XAUUSD,12
2008-01-21,AUDJPY,4
2008-01-21,EURJPY,2
2008-01-21,XAGUSD,4
2008-01-21,USDSEK,1
2008-01-21,USDNOK,1
2008-01-21,AUDNZD,1
2008-01-29,XAUUSD,10
2008-01-29,USDJPY,4
2008-01-29,CHFJPY,1
2008-01-29,GBPJPY,1
2008-01-29,AUDJPY,2
2008-01-29,AUDUSD,2
2008-01-29,XAGUSD,3
2008-01-29,EURGBP,1
2008-01-29,GBPUSD,1
2008-01-29,USDSEK,1
2008-01-29,USDNOK,1
2008-02-05,XAUUSD,9
2008-02-05,USDJPY,4
2008-02-05,CHFJPY,2
2008-02-05,AUDJPY,1
2008-02-05,GBPJPY,2
2008-02-05,AUDUSD,1
2008-02-05,XAGUSD,3
2008-02-05,USDSEK,2
2008-02-05,EURGBP,1
2008-02-05,AUDNZD,2
2008-02-12,XAUUSD,7
2008-02-12,USDJPY,2
2008-02-12,CHFJPY,2
2008-02-12,AUDJPY,2
2008-02-12,GBPJPY,2
2008-02-12,EURJPY,2
2008-02-12,AUDUSD,1
2008-02-12,XAGUSD,4
2008-02-12,USDSEK,2
2008-02-12,USDCHF,1
2008-02-12,EURGBP,1
2008-02-12,AUDNZD,1
2008-02-19,USDJPY,2
2008-02-19,XAUUSD,7
2008-02-19,GBPJPY,4
2008-02-19,CHFJPY,3
2008-02-19,AUDJPY,3
2008-02-19,EURJPY,3
2008-02-19,XAGUSD,3
2008-02-19,AUDNZD,2
2008-02-28,XAUUSD,7
2008-02-28,USDJPY,2
2008-02-28,GBPJPY,4
2008-02-28,AUDJPY,4
2008-02-28,AUDUSD,1
2008-02-28,EURJPY,3
2008-02-28,XAGUSD,3
2008-02-28,USDNOK,1
2008-02-28,AUDNZD,2
2008-03-06,XAUUSD,8
2008-03-06,NZDUSD,2
2008-03-06,GBPJPY,1
2008-03-06,USDJPY,2
2008-03-06,AUDJPY,3
2008-03-06,EURJPY,2
2008-03-06,AUDUSD,1
2008-03-06,XAGUSD,4
2008-03-06,USDNOK,1
2008-03-06,USDSEK,1
2008-03-06,CHFJPY,1
2008-03-06,AUDNZD,1
2008-03-13,XAUUSD,8
2008-03-13,GBPJPY,2
2008-03-13,AUDJPY,4
2008-03-13,EURJPY,2
2008-03-13,CHFJPY,2
2008-03-13,USDJPY,1
2008-03-13,XAGUSD,3
2008-03-13,USDNOK,1
2008-03-13,USDSEK,1
2008-03-13,AUDNZD,3
2008-03-20,NZDUSD,1
2008-03-20,XAUUSD,11
2008-03-20,AUDJPY,1
2008-03-20,GBPJPY,2
2008-03-20,USDJPY,2
2008-03-20,EURJPY,2
2008-03-20,XAGUSD,4
2008-03-20,CHFJPY,1
2008-03-20,CADJPY,1
2008-03-20,USDSEK,1
2008-03-20,AUDNZD,1
2008-03-31,XAUUSD,8
2008-03-31,CADJPY,1
2008-03-31,GBPAUD,4
2008-03-31,GBPJPY,1
2008-03-31,NZDUSD,2
2008-03-31,EURJPY,3
2008-03-31,AUDUSD,1
2008-03-31,USDNOK,3
2008-03-31,XAGUSD,3
2008-03-31,CHFJPY,1
2008-04-07,USDCHF,5
2008-04-07,USDNOK,3
2008-04-07,USDSEK,4
2008-04-07,CHFJPY,1
2008-04-07,USDJPY,1
2008-04-07,NZDUSD,1
2008-04-07,XAUUSD,5
2008-04-07,EURJPY,1
2008-04-07,XAGUSD,4
2008-04-07,GBPAUD,2
2008-04-14,XAUUSD,10
2008-04-14,NZDUSD,2
2008-04-14,XAGUSD,2
2008-04-14,GBPJPY,4
2008-04-14,AUDUSD,1
2008-04-14,USDSEK,3
2008-04-14,USDNOK,2
2008-04-14,GBPAUD,2
2008-04-14,AUDNZD,1
2008-04-21,USDCHF,2
2008-04-21,CADJPY,1
2008-04-21,GBPAUD,5
2008-04-21,XAGUSD,3
2008-04-21,XAUUSD,9
2008-04-21,GBPJPY,2
2008-04-21,NZDUSD,1
2008-04-21,USDJPY,1
2008-04-21,EURJPY,1
2008-04-21,AUDUSD,1
2008-04-21,CHFJPY,1
2008-04-28,USDCHF,2
2008-04-28,XAUUSD,8
2008-04-28,CADJPY,2
2008-04-28,GBPAUD,3
2008-04-28,GBPJPY,4
2008-04-28,XAGUSD,5
2008-04-28,CHFJPY,1
2008-04-28,USDJPY,2
2008-05-05,USDCHF,2
2008-05-05,CADJPY,3
2008-05-05,XAGUSD,6
2008-05-05,GBPAUD,3
2008-05-05,XAUUSD,8
2008-05-05,CHFJPY,1
2008-05-05,EURJPY,1
2008-05-05,USDJPY,1
2008-05-05,USDNOK,1
2008-05-05,AUDNZD,1
2008-05-12,USDCHF,3
2008-05-12,CADJPY,3
2008-05-12,GBPAUD,5
2008-05-12,XAUUSD,7
2008-05-12,XAGUSD,7
2008-05-12,USDJPY,1
2008-05-12,CHFJPY,1
2008-05-19,CADJPY,4
2008-05-19,GBPAUD,6
2008-05-19,GBPJPY,3
2008-05-19,XAUUSD,7
2008-05-19,XAGUSD,5
2008-05-19,EURJPY,1
2008-05-19,USDJPY,1
2008-05-28,AUDJPY,2
2008-05-28,CADJPY,2
2008-05-28,XAGUSD,12
2008-05-28,XAUUSD,5
2008-05-28,GBPJPY,1
2008-05-28,CHFJPY,1
2008-05-28,USDJPY,1
2008-05-28,GBPAUD,2
2008-05-28,AUDNZD,1
2008-06-04,CADJPY,4
2008-06-04,GBPAUD,6
2008-06-04,XAGUSD,7
2008-06-04,XAUUSD,5
2008-06-04,USDJPY,2
2008-06-04,CHFJPY,1
2008-06-04,EURJPY,1
2008-06-04,EURGBP,1
2008-06-11,AUDJPY,2
2008-06-11,AUDUSD,4
2008-06-11,CADJPY,2
2008-06-11,GBPAUD,4
2008-06-11,XAGUSD,8
2008-06-11,GBPJPY,1
2008-06-11,XAUUSD,5
2008-06-11,EURJPY,1
2008-06-18,AUDJPY,1
2008-06-18,CADJPY,4
2008-06-18,GBPAUD,7
2008-06-18,NZDUSD,1
2008-06-18,XAUUSD,8
2008-06-18,XAGUSD,4
2008-06-18,GBPJPY,2
2008-06-27,CHFJPY,6
2008-06-27,CADJPY,4
2008-06-27,AUDJPY,1
2008-06-27,NZDUSD,1
2008-06-27,XAUUSD,7
2008-06-27,GBPJPY,2
2008-06-27,NZDJPY,1
2008-06-27,USDJPY,1
2008-06-27,EURJPY,2
2008-06-27,AUDUSD,1
2008-06-27,EURAUD,1
2008-07-04,NZDJPY,4
2008-07-04,AUDJPY,1
2008-07-04,NZDUSD,1
2008-07-04,XAUUSD,7
2008-07-04,CHFJPY,2
2008-07-04,GBPJPY,7
2008-07-04,USDJPY,1
2008-07-04,CADJPY,2
2008-07-04,EURJPY,1
2008-07-04,EURAUD,1
2008-07-11,NZDJPY,4
2008-07-11,AUDJPY,1
2008-07-11,CHFJPY,2
2008-07-11,XAUUSD,7
2008-07-11,GBPJPY,8
2008-07-11,USDJPY,1
2008-07-11,EURJPY,2
2008-07-11,CADJPY,1
2008-07-11,EURAUD,1
2008-07-18,XAGUSD,1
2008-07-18,AUDJPY,2
2008-07-18,CHFJPY,2
2008-07-18,NZDJPY,5
2008-07-18,XAUUSD,6
2008-07-18,NZDUSD,2
2008-07-18,GBPJPY,2
2008-07-18,USDJPY,1
2008-07-18,EURJPY,2
2008-07-18,GBPNZD,1
2008-07-18,CADJPY,1
2008-07-18,EURAUD,1
2008-07-18,EURGBP,1
2008-07-28,XAGUSD,11
2008-07-28,AUDJPY,2
2008-07-28,CADJPY,2
2008-07-28,GBPCHF,1
2008-07-28,CHFJPY,2
2008-07-28,XAUUSD,5
2008-07-28,GBPJPY,2
2008-07-28,USDJPY,2
2008-08-04,XAGUSD,6
2008-08-04,AUDJPY,2
2008-08-04,AUDUSD,2
2008-08-04,CADJPY,2
2008-08-04,CHFJPY,2
2008-08-04,GBPJPY,2
2008-08-04,XAUUSD,6
2008-08-04,NZDJPY,1
2008-08-04,USDJPY,1
2008-08-04,EURJPY,1
2008-08-04,GBPAUD,1
2008-08-04,EURGBP,1
2008-08-11,XAGUSD,9
2008-08-11,AUDJPY,2
2008-08-11,CADJPY,2
2008-08-11,GBPCAD,1
2008-08-11,CHFJPY,2
2008-08-11,GBPJPY,2
2008-08-11,XAUUSD,6
2008-08-11,NZDJPY,1
2008-08-11,EURJPY,1
2008-08-11,GBPAUD,1
2008-08-18,XAGUSD,4
2008-08-18,CHFJPY,2
2008-08-18,NZDJPY,5
2008-08-18,GBPJPY,4
2008-08-18,XAUUSD,6
2008-08-18,EURJPY,2
2008-08-18,USDJPY,1
2008-08-18,EURAUD,2
2008-08-18,CADJPY,1
2008-08-26,NZDJPY,4
2008-08-26,CHFJPY,2
2008-08-26,AUDUSD,1
2008-08-26,GBPJPY,7
2008-08-26,GBPUSD,1
2008-08-26,USDCHF,2
2008-08-26,XAUUSD,6
2008-08-26,GBPNZD,1
2008-08-26,USDJPY,1
2008-08-26,CADJPY,1
2008-08-26,GBPAUD,1
2008-09-02,XAGUSD,3
2008-09-02,NZDJPY,6
2008-09-02,AUDJPY,1
2008-09-02,XAUUSD,8
2008-09-02,GBPJPY,3
2008-09-02,GBPNZD,1
2008-09-02,EURJPY,1
2008-09-02,USDJPY,1
2008-09-02,GBPAUD,2
2008-09-02,CADJPY,1
2008-09-09,XAGUSD,2
2008-09-09,AUDJPY,1
2008-09-09,NZDJPY,7
2008-09-09,GBPJPY,3
2008-09-09,XAUUSD,8
2008-09-09,EURJPY,1
2008-09-09,USDJPY,1
2008-09-09,CADJPY,2
2008-09-09,CHFJPY,1
2008-09-09,GBPNZD,1
2008-09-16,XAGUSD,1
2008-09-16,AUDJPY,2
2008-09-16,GBPJPY,4
2008-09-16,XAUUSD,11
2008-09-16,USDJPY,2
2008-09-16,CHFJPY,2
2008-09-16,CADJPY,2
2008-09-16,GBPNZD,2
2008-09-16,EURGBP,1
2008-09-26,XAGUSD,1
2008-09-26,AUDJPY,5
2008-09-26,XAUUSD,11
2008-09-26,NZDJPY,2
2008-09-26,USDJPY,2
2008-09-26,GBPJPY,2
2008-09-26,CADJPY,2
2008-09-26,GBPAUD,1
2008-09-26,EURGBP,1
2008-10-03,XAGUSD,2
2008-10-03,NZDJPY,1
2008-10-03,XAUUSD,13
2008-10-03,GBPJPY,4
2008-10-03,CHFJPY,1
2008-10-03,EURJPY,1
2008-10-03,CADJPY,2
2008-10-03,GBPUSD,2
2008-10-03,EURGBP,1
2008-10-10,XAUUSD,17
2008-10-10,USDSEK,4
2008-10-10,EURUSD,1
2008-10-10,USDNOK,1
2008-10-10,AUDJPY,4
